11 32 15381 1111 83 473 118 493 46 494 149 71 395 491 208 1146 96 677 8 957 490 336 377 169 68 516 137 751 435 952 455 616 233 901 150 885 179 652 484 418 307 39 230 1036 158 1033 288 44 67 679 467 481 429 1045 344 554 447 740 101 219 226 23 358 632 315 593 338
12 32 14824 109 310 627 206 328 463 636 59 922 121 40 362 126 263 225 390 681 22 1172 284 614 454 1145 71 746 72 605 183 614 466 380 38 711 88 155 375 427 142 259 263 161 20 1042 235 1019 331 1110 410 548 369 1000 457 170 392 833 253 313 115 384 229 368 258 1060 452
13 32 14394 633 457 436 115 77 379 684 473 974 360 283 131 523 65 798 186 1087 114 669 29 457 2 566 22 1051 188 437 253 557 303 514 93 925 251 321 10 191 330 1055 425 80 124 140 419 1168 131 503 434 979 474 686 449 734 61 148 232 295 270 582 166 69 337 371 83
14 32 18478 684 498 825 119 189 437 891 495 786 475 719 39 782 265 832 78 514 247 881 36 1016 130 857 458 974 441 446 147 1161 115 1158 265 1079 298 554 41 413 326 825 40 811 28 765 2 387 216 661 12 307 260 908 179 24 388 23 410 832 284 850 320 1161 4 783 485
15 32 15885 142 134 729 47 904 496 99 184 688 496 450 470 778 248 10 258 120 450 346 368 548 463 90 16 744 242 1132 141 882 435 857 245 917 12 490 361 705 150 489 289 1070 384 161 265 377 357 1175 66 932 56 756 312 463 316 1117 338 889 67 562 438 1089 263 146 248
16 32 15177 926 65 977 488 644 247 162 203 714 19 119 374 374 397 142 429 284 196 637 160 1109 414 904 341 662 213 1119 149 201 483 477 185 241 499 17 191 1007 225 394 240 673 271 1162 270 662 144 168 10 648 434 950 121 1190 67 365 224 1039 486 138 419 97 233 770 168
17 32 16524 984 256 1090 195 1120 78 1199 414 940 395 1060 489 541 182 444 45 1037 381 148 224 468 8 958 109 44 471 920 436 198 128 190 466 548 12 641 250 807 378 21 197 346 318 464 360 551 174 478 107 1028 7 919 492 493 229 1080 496 696 237 215 392 859 462 169 455
18 32 14139 788 417 76 424 405 445 809 109 504 147 188 248 237 252 948 360 389 150 789 319 108 450 101 175 409 203 527 215 97 353 1022 65 814 476 67 27 1097 234 885 100 1091 242 141 473 636 436 94 464 785 151 1099 448 133 420 460 201 1006 425 798 227 168 254 1003 460
19 32 14397 150 178 208 260 8 337 693 51 266 368 362 432 100 479 640 69 1096 352 543 173 188 111 578 213 90 75 514 227 1105 64 603 167 926 274 429 261 725 287 358 270 834 158 847 313 1138 495 468 466 129 428 550 364 326 251 584 241 610 183 945 37 1171 59 813 322
20 32 15110 883 402 600 278 701 191 431 235 767 238 1162 150 507 299 901 94 25 350 401 473 738 57 1190 195 1008 71 328 428 271 57 139 362 132 403 775 413 446 497 527 338 619 281 905 303 37 1 188 297 43 278 948 413 789 348 415 161 696 299 1199 384 5 191 1112 376
21 32 14440 936 112 63 201 13 318 185 353 1103 126 940 311 1074 269 260 122 760 460 703 245 29 323 778 94 1094 62 215 378 519 23 363 274 1171 335 115 257 119 490 476 84 108 419 327 392 297 132 239 380 875 353 969 375 748 91 215 127 445 242 1161 196 1192 499 558 158
22 32 15461 709 279 265 55 183 94 45 341 1074 258 61 176 872 453 415 272 823 236 864 425 576 237 618 41 236 379 724 475 875 158 64 386 1056 158 473 40 612 269 953 4 551 185 718 183 800 173 1000 213 150 129 1187 284 869 232 216 398 851 42 250 123 1173 338 64 94
23 32 13289 293 319 150 197 620 412 437 287 48 274 4 224 772 130 702 153 296 400 78 378 856 278 391 339 950 489 1163 82 1102 458 175 180 560 105 249 139 884 487 26 188 804 290 1137 189 443 228 224 224 94 99 553 318 1132 412 263 352 359 67 631 314 773 371 443 120
24 32 18695 307 274 885 8 725 327 65 245 294 192 276 437 790 352 592 85 898 94 1087 234 1134 466 1010 284 639 440 727 9 364 85 1081 498 959 82 499 52 11 178 1167 88 1171 479 737 78 1156 352 587 406 447 35 1126 8 755 375 659 116 648 407 506 27 1015 321 1052 206
25 32 13744 391 313 1153 175 50 74 331 480 865 316 323 322 1095 214 654 476 439 19 70 206 935 262 480 151 350 128 141 353 216 184 1042 17 49 247 246 79 713 425 292 436 1055 233 830 184 272 470 470 210 1102 256 650 250 947 420 46 92 794 199 584 369 102 99 494 169
26 32 15060 418 138 1119 459 1 277 581 164 61 320 871 11 657 405 181 204 663 227 256 66 231 25 312 162 810 90 683 259 738 458 1178 443 448 76 758 344 261 401 522 492 168 400 454 217 766 69 597 356 401 312 757 367 168 106 862 382 1178 229 968 29 964 361 794 128
27 32 15973 275 126 498 5 669 199 372 8 319 309 1056 476 976 101 763 343 364 51 1063 490 450 193 672 342 258 101 275 285 725 463 654 142 513 77 1129 373 1197 232 1153 388 24 185 1038 204 59 246 904 190 701 412 13 191 872 23 567 16 139 202 600 291 1096 372 573 225
28 32 18207 254 175 610 468 411 311 215 224 447 407 1088 282 1129 157 1009 109 839 386 844 16 1078 197 911 308 1025 42 645 245 716 331 157 101 480 90 1007 205 462 235 1174 31 918 76 83 359 645 127 1108 226 925 166 1106 470 257 12 960 128 170 499 845 385 1050 414 191 184
29 32 12796 52 432 195 215 398 233 721 304 6 426 963 464 720 324 59 25 512 442 915 95 1018 213 484 184 396 136 8 327 54 171 83 293 988 303 781 158 619 170 348 161 759 408 11 224 475 238 956 270 294 295 724 187 337 130 335 199 1078 62 27 189 949 253 731 320
30 32 12517 594 453 185 185 117 395 855 131 934 413 48 163 532 310 405 163 119 486 503 412 795 185 78 277 738 351 872 452 146 374 991 194 322 433 553 31 1157 423 7 140 677 452 601 256 120 464 889 160 54 47 1189 218 250 319 136 448 692 135 61 308 191 289 836 486
31 32 12776 1008 279 259 422 230 364 12 173 799 314 191 75 1186 326 912 187 154 481 352 351 221 54 260 422 794 383 114 479 412 271 13 237 1042 254 1073 299 626 93 438 390 101 41 547 161 750 70 538 90 8 258 209 358 1098 316 362 279 1094 265 513 91 569 357 86 359
32 32 13613 261 267 520 26 822 224 961 267 782 275 12 272 194 253 489 332 488 356 65 6 176 143 1036 215 896 440 297 30 150 425 90 174 200 349 958 195 1068 403 1180 269 89 480 777 327 809 100 39 433 971 147 254 496 261 324 704 180 915 406 362 48 308 199 883 468
33 32 15722 1154 369 1124 60 309 304 44 420 110 355 124 344 849 303 751 36 805 208 964 173 488 350 1144 282 569 417 971 245 279 168 1013 121 497 241 1023 321 352 39 967 399 270 465 240 53 239 320 431 278 879 199 410 140 209 231 795 334 989 422 336 221 802 334 516 293
34 32 16801 311 2 1120 491 1066 165 1010 408 679 384 40 282 1034 181 148 275 996 5 547 179 695 191 679 376 700 61 649 437 1055 280 1121 356 1008 408 12 101 171 273 382 388 702 201 378 213 463 407 20 500 811 349 170 103 683 81 851 156 925 439 868 137 891 336 817 233
35 32 14668 605 180 976 194 251 373 471 353 954 59 1 429 654 259 907 247 1133 240 346 75 157 299 863 348 420 29 1068 64 44 338 488 44 875 273 1134 264 168 89 669 258 744 196 659 476 791 432 299 285 23 182 405 187 507 166 748 430 717 347 826 63 58 398 374 75
36 32 14114 222 169 1061 32 1168 126 1064 47 189 309 174 53 355 124 616 493 1018 194 241 2 1182 47 135 33 377 89 783 203 1031 165 365 311 476 372 211 87 530 439 186 256 343 167 1 334 804 239 606 223 1143 75 408 251 332 242 464 248 432 76 433 267 1029 167 264 498
37 32 16842 994 265 889 247 431 459 24 224 973 19 1013 382 778 188 851 348 703 357 686 109 357 189 2 78 952 182 683 427 852 428 453 91 1103 182 336 272 1169 357 211 324 529 453 1122 469 598 69 101 111 547 215 411 61 149 159 1195 311 858 210 734 146 753 335 596 444
38 32 15025 902 290 1020 82 388 236 809 448 591 51 146 207 1084 447 1195 496 358 261 28 125 429 116 415 123 553 119 621 387 1013 151 786 239 433 452 1030 302 258 382 953 216 84 411 369 447 246 79 584 71 524 482 520 107 889 350 982 235 563 123 220 155 701 444 88 300
39 32 16959 521 319 365 325 653 444 484 168 861 125 1086 319 284 161 1108 492 510 145 642 20 364 322 909 139 1 45 303 413 1178 369 935 80 516 28 214 488 905 345 922 190 853 239 512 412 1030 131 476 368 771 327 449 133 686 430 195 175 1135 198 278 41 936 16 1117 177
40 32 14372 36 61 149 61 431 173 1138 144 1188 404 280 223 1196 454 287 268 871 354 771 9 92 333 131 21 1149 82 218 261 278 440 705 333 1022 142 1193 490 276 431 914 325 309 409 507 89 266 182 295 188 160 223 13 285 670 238 319 210 581 324 727 58 673 257 1121 138
41 32 13908 1069 316 696 386 24 134 584 371 470 211 832 165 1086 330 928 325 458 276 220 309 883 92 173 223 810 254 1109 451 374 341 427 232 467 478 150 229 716 100 651 180 1054 390 269 236 532 447 642 464 709 347 15 274 264 79 569 289 654 169 220 145 146 37 184 296
42 32 15215 121 180 909 62 998 156 277 251 120 167 522 107 186 153 543 405 1017 343 1006 113 1020 244 989 62 118 205 519 26 940 331 754 138 508 309 41 338 161 458 1082 75 431 365 101 409 1132 396 769 408 1113 35 517 74 332 442 36 189 114 62 710 117 812 93 1121 401
43 32 18440 1168 459 884 82 444 315 955 317 551 457 754 5 897 386 822 33 1197 324 919 225 989 338 713 88 318 429 119 69 908 246 1132 495 449 71 481 249 421 49 1003 308 100 235 1193 402 1080 240 424 165 469 362 866 78 850 28 1134 380 998 392 603 117 121 401 89 66
44 32 16090 523 148 510 298 403 433 313 102 1152 242 215 136 571 177 1089 242 70 312 491 481 198 158 119 404 977 75 744 52 957 149 957 6 907 278 1194 31 1039 67 354 437 109 221 317 106 763 499 1090 475 79 29 123 413 1051 45 1020 255 1141 461 1172 42 83 450 382 381
45 32 14902 897 57 54 331 669 478 978 94 320 13 306 446 750 333 235 279 344 270 625 318 5 359 176 244 411 445 72 382 422 164 493 197 984 119 828 67 776 24 465 467 408 53 278 126 834 334 1036 169 700 188 1038 174 691 211 1175 401 60 372 601 485 1153 416 844 205
46 32 15988 239 256 379 68 66 140 280 141 890 4 1165 301 949 477 922 212 360 139 862 335 1023 417 788 443 186 190 669 475 804 291 176 145 195 254 1087 141 765 37 163 227 46 385 1132 437 778 387 1158 428 601 226 582 275 715 183 21 268 925 488 125 490 1129 296 805 38
47 32 12365 473 121 916 108 977 481 564 93 289 197 38 138 179 35 48 142 252 58 656 356 189 299 1157 432 770 251 291 3 486 243 157 489 905 347 1028 117 282 393 972 395 251 105 405 407 16 270 255 148 543 438 624 467 115 445 442 310 1122 210 161 471 847 452 47 298
48 32 15791 850 314 1095 89 458 202 173 388 946 78 161 412 354 308 959 270 644 244 153 20 160 285 587 453 393 354 473 91 80 175 677 452 744 62 838 93 740 144 187 474 778 350 1195 337 754 404 727 289 911 240 1066 48 436 347 868 465 552 405 680 296 1004 209 96 315
49 32 20216 431 285 1061 319 934 205 942 307 972 283 829 62 1087 104 614 408 1090 204 956 66 1084 273 841 124 624 283 518 8 608 174 861 477 632 12 531 446 944 59 882 169 938 485 580 140 660 180 852 262 359 150 197 21 1119 191 1126 253 971 385 1163 2 668 332 197 51
50 32 12367 178 380 517 393 272 22 176 192 249 221 95 324 147 442 871 7 478 201 979 280 654 156 1058 201 117 130 559 282 573 308 936 67 550 194 280 155 549 301 783 200 277 350 516 58 236 306 509 279 326 230 669 412 184 423 423 478 1 311 1152 226 96 42 1049 129
51 32 14513 80 453 482 338 683 401 553 64 948 142 362 201 114 70 1141 12 100 324 229 260 829 451 1039 384 867 162 380 80 135 456 38 230 836 436 875 109 410 245 491 322 277 139 796 343 567 318 817 356 896 86 394 213 787 126 583 192 424 478 293 139 1150 143 566 160
52 32 15052 768 35 474 401 569 372 832 124 3 300 912 62 943 253 371 308 277 475 874 266 441 60 802 305 228 490 1168 433 49 420 686 453 1189 348 342 387 953 400 1093 156 173 235 796 65 886 318 66 71 955 380 876 57 212 396 104 500 97 57 315 22 368 180 994 137
53 32 14432 790 335 729 478 932 4 593 90 286 493 947 206 269 230 441 57 286 175 3 63 53 374 32 130 44 32 941 302 1127 289 340 500 59 199 1038 153 694 217 798 243 510 297 286 383 1156 355 370 24 146 144 956 403 1114 349 730 339 987 374 187 405 935 160 261 119
54 32 15222 660 81 245 252 53 325 828 126 660 135 298 17 685 102 196 389 379 377 480 476 1195 220 1170 347 106 458 918 163 461 430 1099 429 874 97 60 330 1145 139 383 419 236 5 918 172 96 102 678 364 989 224 680 154 617 176 908 380 229 311 444 307 403 88 935 203
55 32 17892 1082 350 1168 145 984 379 871 223 856 492 112 465 283 263 962 299 244 420 807 165 1102 391 762 456 132 73 815 55 558 404 337 483 958 29 856 437 627 408 701 440 1161 348 1149 318 124 228 811 108 1028 38 190 447 390 43 1179 460 90 469 520 351 717 42 789 319
56 32 15813 645 253 131 255 1034 360 598 437 518 53 685 433 608 434 1132 295 349 189 635 409 642 89 915 278 694 366 965 228 883 78 70 383 964 124 611 2 820 384 203 339 57 16 998 455 1141 128 56 84 7 414 99 231 504 313 885 79 1006 13 896 450 706 100 310 322
57 32 12864 547 211 92 267 444 52 864 426 249 128 497 202 450 102 570 272 774 376 749 177 241 83 380 403 742 69 522 34 582 457 313 56 995 120 607 27 64 480 288 120 192 334 385 474 112 237 220 353 260 451 253 68 726 424 356 190 1088 414 1137 302 351 74 1030 77
58 32 18018 555 150 1079 300 794 54 977 413 855 451 853 165 71 115 758 469 834 183 959 77 946 448 1051 267 102 299 580 393 1010 73 679 375 783 216 529 442 245 481 492 93 181 400 1043 230 1018 367 714 236 808 374 1164 40 530 213 230 285 166 111 1131 204 654 197 732 464
59 32 17457 838 148 847 487 1061 137 1045 216 1046 465 11 2 1126 200 388 308 1139 481 1015 118 758 311 227 334 925 405 891 487 177 197 452 498 453 360 239 255 1091 129 328 195 797 33 78 331 1174 285 139 458 1175 357 28 366 898 93 961 423 283 110 1143 399 11 267 1078 76
60 32 13671 326 405 620 350 285 186 537 228 964 326 1058 10 1129 450 674 400 75 307 193 159 221 24 188 435 1121 304 394 256 827 152 62 132 163 143 1097 43 386 294 717 374 557 471 326 400 613 223 762 113 216 311 847 418 586 236 719 333 58 385 88 479 1005 298 275 84
61 32 16119 505 158 190 483 508 217 1197 266 494 17 316 117 119 141 940 386 264 379 548 289 1197 152 415 391 1119 409 443 247 705 136 1073 9 1053 403 977 201 1115 303 880 86 101 263 453 452 670 342 1057 267 573 460 124 383 840 391 55 299 955 91 328 386 314 139 621 374
62 32 14385 1083 44 732 445 485 356 431 351 93 177 149 408 653 494 358 38 411 342 886 26 825 423 72 431 121 307 121 268 305 149 1051 397 557 237 778 409 535 334 127 318 94 317 1167 114 305 64 93 238 296 453 749 411 788 347 431 424 1144 231 991 355 968 201 1183 27
63 32 15960 864 440 1074 331 792 366 200 211 274 406 602 316 734 275 50 63 1138 1 228 66 1044 367 963 146 25 456 1023 147 737 190 186 198 744 6 600 217 731 186 899 219 869 92 753 474 983 134 686 488 833 126 1200 187 640 228 57 462 146 252 217 50 593 173 65 403
64 32 17126 988 60 1031 224 197 322 919 310 1175 200 871 138 565 340 740 418 470 469 280 115 178 187 391 198 583 24 667 270 961 186 910 17 1104 40 95 56 1073 159 1001 265 79 437 119 452 911 89 991 342 1046 483 398 153 206 284 381 51 1114 469 26 25 1060 181 878 319
65 32 14559 321 244 1152 77 91 252 355 84 999 72 441 114 1020 90 294 328 356 185 1075 142 233 150 597 94 699 396 1016 285 778 407 223 41 201 99 473 456 346 183 671 161 1100 58 735 278 106 306 116 249 944 171 824 422 424 222 157 427 114 34 332 354 922 63 1084 435
66 32 14971 541 45 622 171 342 213 358 204 385 420 446 246 138 166 791 347 57 178 925 199 156 34 927 450 1112 452 168 33 202 308 1025 70 669 253 430 311 143 283 1101 430 780 183 909 400 615 181 1065 42 1173 476 260 26 891 35 131 48 663 474 134 144 429 204 1126 324
67 32 15188 985 118 90 400 1130 377 696 275 856 109 644 276 933 24 457 483 749 183 432 315 467 472 763 188 683 90 317 219 566 383 781 444 405 56 159 276 760 379 984 289 1120 5 103 320 539 268 107 45 355 48 246 75 518 281 1003 327 1194 377 628 345 213 422 102 105
68 32 13504 226 175 257 239 1030 72 1019 80 1101 64 191 425 209 262 308 73 140 407 259 89 509 137 104 403 454 204 284 193 304 317 1102 39 358 393 849 278 1171 290 317 416 170 341 140 405 739 45 452 358 940 498 454 230 672 31 508 101 309 108 697 405 1037 451 571 302
69 32 14728 933 156 939 386 770 40 681 311 110 217 6 32 95 237 201 62 961 302 535 444 82 433 251 15 511 303 762 85 1054 310 914 52 697 260 631 473 828 5 83 104 414 108 994 172 84 180 781 409 284 298 685 287 871 470 276 321 230 465 1082 266 1030 93 636 117
70 32 15177 978 479 829 373 1004 110 44 210 689 237 419 291 160 105 1117 188 557 500 316 419 328 493 108 39 878 482 1026 383 662 305 538 307 506 137 966 195 146 231 795 463 772 193 415 322 1073 410 778 345 811 105 838 273 121 169 845 125 315 492 249 231 115 165 574 68
71 32 14961 160 187 701 377 434 393 774 467 369 432 817 183 474 484 1165 290 608 65 90 428 1161 226 755 57 289 139 7 89 1022 423 314 343 1102 70 561 145 118 461 896 26 1131 50 160 48 632 494 782 328 44 90 389 179 100 172 484 458 951 156 1174 463 462 7 576 203
72 32 15233 872 56 97 166 5 86 128 144 664 196 358 83 731 385 803 238 560 297 1148 148 818 118 414 60 375 143 1198 58 705 444 255 394 939 51 997 365 544 134 444 94 685 439 648 270 1014 212 1015 306 664 223 413 148 282 180 310 357 461 474 392 378 490 109 613 330
73 32 14590 37 457 39 283 1121 494 219 249 527 215 211 379 1177 447 302 244 663 89 1167 22 495 122 80 374 316 162 1009 124 626 485 612 164 948 437 457 496 619 408 203 493 123 268 251 352 488 365 546 65 483 495 1188 439 500 314 979 222 521 76 836 305 1131 101 364 473
74 32 14515 1172 259 175 30 19 85 226 487 244 266 1063 162 639 385 689 157 807 382 563 173 984 25 55 342 571 309 322 274 469 70 555 292 17 458 828 196 772 72 337 13 7 157 44 400 921 345 1054 403 914 475 100 73 382 289 679 455 758 35 957 38 647 71 1174 325
75 32 15091 606 200 29 396 1011 10 961 290 382 140 401 142 581 362 1070 391 354 42 1118 244 697 479 161 59 179 358 914 19 1158 219 799 344 1048 49 271 247 39 333 122 170 759 277 741 287 746 400 281 366 1134 400 309 299 909 245 45 14 1004 405 64 153 550 175 421 200
76 32 15418 362 328 858 15 548 258 114 351 956 26 133 286 1100 261 72 101 1183 265 712 475 452 339 327 395 303 41 785 460 377 99 1173 341 741 217 13 436 1040 361 48 119 541 261 570 57 1169 428 820 197 804 48 971 427 62 101 929 401 439 123 879 87 82 119 710 159
77 32 15992 912 428 742 69 661 368 1158 333 133 162 701 324 454 53 192 462 254 361 743 376 138 276 294 456 776 133 233 245 56 356 1029 235 1001 214 1078 43 732 73 1001 446 1165 354 347 204 634 90 619 113 99 481 504 32 1067 329 783 484 1107 103 999 456 116 301 262 208
78 32 17053 1153 479 900 460 341 306 582 300 1149 221 846 416 590 67 75 257 341 296 999 496 1192 63 388 162 116 480 536 408 1044 419 287 241 1039 110 1010 240 819 262 662 380 29 378 565 153 53 110 547 101 577 46 737 288 427 199 1032 223 816 253 769 451 599 298 1097 233
79 32 15709 158 279 829 162 784 252 620 476 1141 434 1144 379 1192 141 1117 482 1187 97 75 82 795 26 612 202 36 201 43 464 727 441 1194 72 802 105 491 38 183 54 892 73 161 24 51 477 922 24 1181 149 775 111 196 240 248 124 312 468 1037 309 155 372 485 52 92 40
80 32 16780 1182 79 355 294 386 56 90 462 757 28 343 43 276 499 219 301 1069 31 504 446 811 231 1155 120 970 272 597 468 825 383 863 412 347 457 1103 24 1158 255 595 423 393 391 1071 195 319 183 973 71 928 204 428 253 327 9 783 48 457 379 428 430 677 483 587 81
81 32 16623 573 47 540 244 15 9 793 21 1184 259 284 199 654 426 1131 139 734 399 780 158 323 479 588 60 410 79 1064 464 650 341 184 451 659 314 844 43 365 415 815 241 508 489 446 265 323 403 1140 177 1087 55 920 26 517 151 663 14 187 354 923 199 587 411 888 497
82 32 12655 68 348 63 5 466 43 399 386 744 313 1091 346 191 298 1003 23 1161 12 27 322 628 158 696 367 819 120 243 484 173 182 1074 380 648 453 333 58 690 148 1022 20 385 201 321 82 220 238 444 54 275 431 1142 131 408 354 1 469 13 257 334 393 649 61 88 275
83 32 15125 317 473 629 101 835 451 958 470 177 41 829 488 461 421 1164 241 755 418 185 488 243 79 350 193 984 207 36 164 133 359 212 137 916 223 469 91 275 496 461 266 867 124 1081 201 807 468 290 255 693 120 1118 25 562 330 54 283 1072 11 638 189 481 377 855 322
84 32 15444 499 408 828 234 1149 56 54 72 947 73 543 184 905 448 508 313 263 234 709 421 917 132 475 359 184 387 927 252 326 322 204 398 747 256 392 364 1009 402 1159 332 35 93 94 266 666 295 239 103 442 73 1047 342 132 86 1135 250 985 496 821 61 759 356 205 51
85 32 15578 1083 206 84 310 132 265 892 372 1059 197 711 138 211 383 1023 384 1189 70 930 310 37 168 619 280 626 26 191 485 215 166 281 162 400 267 1140 57 455 11 99 72 612 191 350 365 179 72 846 226 1100 35 589 53 748 244 180 185 709 383 817 54 1175 181 791 263
86 32 16092 1107 282 289 411 473 418 639 160 155 428 1194 326 633 151 452 250 530 429 285 294 610 456 752 101 42 21 921 311 775 43 898 235 1 57 907 412 1199 246 1192 375 9 267 1042 70 173 180 214 90 465 65 426 290 995 465 715 460 586 339 299 496 1164 285 973 115
87 32 14194 582 378 188 264 713 361 959 170 165 326 1090 216 988 442 1141 401 316 246 89 151 240 104 692 419 54 263 728 444 447 445 761 439 170 96 877 90 941 32 616 136 1016 35 18 29 221 337 907 182 448 194 589 250 739 251 459 262 324 490 349 111 473 482 443 124
88 32 15728 1127 248 1045 67 555 480 392 208 233 364 1057 260 547 179 260 307 863 72 223 167 528 343 187 225 470 144 1069 258 915 219 374 116 1097 31 24 127 1147 388 305 218 1162 289 52 448 341 82 1003 323 705 249 743 276 807 215 301 497 301 387 574 174 969 100 285 119
89 32 13241 91 70 467 94 441 259 175 13 763 88 932 282 349 210 411 249 587 454 125 84 1016 119 282 274 271 67 715 280 132 102 401 227 507 331 161 36 1179 440 559 183 707 164 844 123 390 369 303 315 419 371 1044 105 843 479 957 398 805 84 482 271 100 366 94 359
90 32 16684 426 230 938 25 1199 59 529 65 110 320 1008 138 645 480 847 488 65 363 1129 8 760 392 817 487 686 47 771 460 454 280 220 416 723 389 825 85 196 51 426 93 71 351 962 422 717 483 992 153 927 327 1042 422 341 250 923 157 729 217 485 471 863 404 30 127
91 32 13608 765 148 651 156 374 243 267 402 1112 422 1188 162 1021 265 60 367 148 327 674 414 666 11 372 111 247 461 77 299 24 17 690 500 381 205 553 412 203 234 1111 484 692 192 221 171 79 336 336 225 111 219 1064 60 750 79 409 8 900 464 369 81 744 131 751 247
92 32 15442 608 475 325 283 1135 274 1169 203 992 85 1018 69 417 418 271 230 470 227 608 434 855 265 641 473 586 159 355 220 120 400 114 102 685 132 391 350 326 81 720 187 971 467 668 3 35 297 47 296 827 495 134 366 788 147 1183 284 599 237 188 354 1175 162 882 77
93 32 11901 66 333 695 285 719 248 27 69 65 268 1076 275 456 189 849 270 104 409 774 90 941 176 1139 60 439 45 200 343 92 87 1112 359 231 464 198 307 171 107 561 225 375 500 903 267 206 35 76 466 980 143 60 41 691 285 283 214 63 162 962 500 316 183 47 61
94 32 14695 579 18 703 169 700 2 285 382 572 60 1177 34 75 132 123 297 252 370 185 434 596 147 915 472 935 435 943 202 548 303 586 210 1149 396 138 71 821 210 34 287 692 195 83 330 757 347 617 141 778 471 427 310 360 242 931 250 298 49 1025 194 56 101 1029 436
95 32 15208 743 191 973 21 865 335 187 47 46 395 116 89 305 474 321 240 430 93 1131 488 365 89 926 414 317 355 255 47 966 446 1008 290 879 46 983 58 272 218 482 211 1069 475 385 193 1069 35 245 378 572 249 170 134 768 113 549 226 400 447 788 19 917 284 508 475
96 32 16183 786 437 65 267 621 230 286 407 52 386 1096 452 249 271 951 333 1094 259 267 376 99 208 1120 347 1070 325 497 40 89 379 1164 28 1015 251 1045 231 1080 284 657 306 1011 253 759 87 419 280 518 290 240 81 5 201 522 330 1055 108 18 195 578 417 1182 97 619 250
97 32 14852 453 104 539 261 132 249 355 39 836 334 193 135 766 70 1084 245 149 289 839 460 423 120 808 134 518 377 687 21 550 91 2 344 163 77 244 250 685 51 758 251 872 382 386 414 1155 335 223 380 1180 63 44 318 1119 271 526 86 854 495 293 417 969 50 760 119
98 32 13566 1153 228 308 315 481 331 197 88 962 110 39 225 1067 365 651 172 327 239 1008 11 463 79 387 401 719 140 158 324 144 1 535 385 1054 273 335 500 17 278 42 83 347 259 451 439 75 449 686 302 1099 282 722 185 435 42 74 355 227 221 798 43 1042 125 955 248
99 32 14996 536 472 290 373 615 260 1114 4 417 228 828 381 813 16 1023 293 667 497 450 172 203 433 45 22 72 51 1 446 588 90 769 6 1074 106 190 257 601 97 724 109 668 78 526 35 691 119 429 485 1159 348 949 171 1168 151 834 416 180 7 418 260 434 318 270 85
