64 37 708 37 46 7 41 50 99 44 42 32 82 23 44 8 70 31 95 11 31 48 99 49 52 8 6 1 17 10 98 11 54 45 33 27 77 29 32 34 77 24 35 41 5 3 69 24 62 14 55 20 14 24 59 1 92 35 40 33 15 15 3 1 32 2 80 39 69 44 81 39 95 5 15 16 58
65 37 717 46 64 4 80 4 54 8 98 33 18 26 40 2 80 43 2 41 58 16 28 17 29 25 73 45 79 15 9 47 49 30 96 7 12 8 72 39 4 49 44 34 69 44 10 12 50 2 67 6 34 32 56 31 58 32 80 12 74 48 80 13 60 38 49 2 3 42 81 3 31 23 35 18 40
66 37 771 16 66 36 3 23 52 5 71 40 6 6 58 46 53 3 21 50 53 30 95 19 68 14 79 13 9 33 92 16 20 49 69 31 44 1 88 44 73 2 24 23 53 24 12 49 86 35 40 34 10 41 86 3 21 39 81 19 25 37 18 4 24 30 32 28 76 43 62 7 56 37 97 34 12
67 37 784 30 65 19 11 8 93 11 73 31 76 6 56 13 92 33 27 10 49 3 72 43 47 42 43 45 9 31 15 42 90 49 71 15 41 27 18 26 23 5 97 21 7 45 66 33 97 47 21 42 92 5 61 11 42 4 97 48 75 46 29 31 49 30 96 23 71 42 50 7 7 26 29 30 84
68 37 804 50 13 17 33 5 96 23 82 44 84 12 49 44 22 43 48 35 53 28 76 2 76 24 31 3 22 23 21 25 10 31 58 18 40 43 45 34 51 33 91 25 60 46 47 22 14 28 70 17 66 26 52 48 96 44 96 38 100 15 94 49 99 10 7 9 67 3 51 21 3 21 4 47 61
69 37 747 50 15 34 21 21 8 8 11 38 15 7 5 3 96 39 5 50 30 33 23 9 48 11 25 13 94 44 62 7 75 21 11 4 8 46 99 8 30 30 33 6 8 47 64 3 29 5 23 50 19 31 90 4 42 45 68 24 97 12 81 28 50 47 69 39 72 42 29 46 92 3 97 26 50
70 37 778 17 79 45 39 14 37 41 15 39 41 18 51 14 2 33 10 20 76 18 86 29 97 25 17 38 48 5 45 25 2 1 67 3 99 26 24 20 55 43 95 14 62 40 65 16 27 48 49 6 35 8 89 47 55 35 16 46 55 32 71 5 31 42 68 25 43 49 38 27 27 41 95 18 91
71 37 708 39 6 22 31 28 3 8 71 39 40 25 83 37 100 6 6 35 6 1 39 5 34 39 62 32 91 35 16 30 84 3 97 2 3 33 53 16 58 37 69 12 21 49 15 19 90 38 54 46 28 6 58 15 86 2 33 21 27 9 19 24 37 6 23 44 96 14 34 36 1 47 2 26 28
72 37 772 28 13 4 55 10 27 48 53 11 70 46 80 47 15 5 70 49 39 43 97 25 63 42 16 49 21 8 30 20 82 21 3 17 12 36 18 14 77 23 40 10 23 50 39 27 73 13 91 21 68 47 25 26 58 12 94 3 47 33 5 29 90 2 54 19 41 38 72 33 54 21 82 35 47
73 37 754 6 5 8 79 8 46 19 76 45 43 32 22 24 60 43 77 14 40 36 16 39 78 26 28 33 17 40 63 26 33 37 85 41 97 34 3 10 8 27 56 30 20 11 37 8 88 35 11 9 95 25 83 50 69 7 64 36 18 6 30 46 42 4 62 6 53 38 75 45 40 30 28 9 77
74 37 629 39 100 7 78 31 4 17 52 28 53 3 16 49 18 17 24 17 34 27 95 6 38 2 9 8 51 20 30 37 15 8 71 23 92 4 50 6 63 25 15 19 60 39 69 6 98 19 66 27 8 47 57 13 83 20 84 27 32 7 86 50 66 27 31 19 50 23 86 12 59 26 92 32 21
75 37 708 3 77 32 65 5 75 24 1 6 76 42 100 25 100 38 1 27 87 7 15 18 18 9 39 7 36 29 83 47 60 46 49 34 25 50 97 29 82 12 58 25 76 8 53 30 73 40 34 7 66 46 44 42 89 48 81 14 50 4 31 10 21 29 84 3 53 31 89 19 89 32 88 8 20
76 37 708 9 79 4 52 14 85 4 2 3 19 34 76 19 38 20 50 25 62 26 39 27 27 49 30 12 40 49 37 13 83 47 50 44 14 24 96 17 42 10 73 45 52 23 36 11 62 36 15 10 34 22 69 8 45 20 29 45 52 39 44 16 24 46 7 1 26 48 78 13 44 49 58 3 90
77 37 679 9 84 33 59 25 62 28 68 22 26 50 26 39 48 18 81 10 24 12 69 4 14 20 19 19 52 8 3 32 18 39 57 15 42 18 50 25 91 6 17 43 24 12 55 12 14 30 56 6 21 17 46 22 67 7 8 50 88 24 37 30 33 36 25 17 74 13 63 18 75 44 21 36 96
78 37 828 40 68 9 41 28 9 37 8 36 50 18 46 40 5 50 12 23 13 5 64 42 28 27 96 36 98 3 73 48 2 32 79 35 98 29 10 33 92 19 56 10 84 31 78 35 17 9 11 18 19 3 71 41 85 30 97 42 31 39 66 44 85 15 50 39 32 31 44 21 95 36 81 2 26
79 37 718 32 30 28 32 16 49 12 81 47 85 50 33 43 53 3 74 7 66 29 83 28 3 16 23 11 93 4 60 1 4 29 100 16 41 24 83 9 47 47 97 29 39 10 35 4 68 14 45 5 44 45 12 32 16 18 2 38 93 16 17 31 27 32 50 46 51 48 28 29 95 28 98 21 83
80 37 711 43 14 18 84 12 46 20 46 26 87 36 53 27 95 25 32 15 44 5 80 5 21 29 27 17 70 14 17 30 38 41 94 28 1 2 60 2 60 35 99 6 74 33 30 50 57 25 48 8 71 49 33 37 16 14 6 34 58 29 60 25 3 7 6 27 90 28 38 19 71 27 9 41 65
81 37 629 40 36 48 12 19 9 9 69 4 18 47 72 10 93 9 62 8 22 24 45 16 100 38 54 9 7 4 94 41 29 3 9 29 57 12 43 3 33 41 100 14 37 2 13 35 49 2 59 17 59 1 24 39 48 6 99 4 7 14 11 30 21 37 16 44 50 15 77 48 78 44 79 21 46
82 37 690 25 42 48 80 6 15 35 42 2 58 29 39 4 66 32 70 26 29 33 95 18 62 15 49 39 50 13 10 43 39 3 21 43 88 8 62 20 82 3 73 34 16 5 4 40 10 9 26 48 27 24 36 10 95 49 31 9 78 42 27 36 22 5 81 45 84 29 74 5 82 6 23 22 41
83 37 800 45 95 17 39 45 7 11 76 24 50 8 27 32 23 23 46 17 90 33 4 39 57 22 95 2 66 44 6 27 52 23 24 41 5 39 92 46 21 28 80 34 92 26 23 38 9 21 94 35 90 33 42 4 8 38 97 3 85 26 88 24 90 29 55 31 85 26 64 9 35 28 44 29 20
84 37 710 1 41 22 66 44 22 1 39 25 84 50 20 26 50 41 38 11 45 27 11 25 30 4 70 34 17 14 64 7 91 25 13 29 70 46 36 12 68 14 44 38 58 3 46 10 1 35 14 8 21 25 58 6 64 26 73 39 33 42 97 34 19 38 99 7 4 32 94 28 44 9 72 50 25
85 37 708 41 10 32 24 12 97 23 26 32 41 34 17 9 81 11 4 23 89 37 55 18 28 24 84 2 39 8 33 41 60 14 14 33 12 1 45 39 88 28 28 50 2 28 4 9 29 26 38 44 7 45 58 31 92 29 61 19 37 5 7 36 19 23 67 5 87 13 80 25 72 23 95 13 75
86 37 652 26 93 1 35 23 69 39 68 2 86 30 56 50 38 18 17 44 4 3 6 6 1 45 49 9 65 1 90 11 16 26 51 10 61 11 56 8 44 4 58 12 36 49 97 35 80 18 98 16 70 42 15 1 35 26 37 32 23 9 82 42 96 34 5 43 1 2 94 15 18 48 44 25 10
87 37 732 6 76 23 55 10 35 3 48 6 27 4 23 49 30 25 14 16 62 49 87 22 58 49 4 37 96 15 38 12 3 9 60 14 90 4 78 14 41 10 61 41 28 49 18 21 2 43 56 25 49 31 90 19 89 18 88 24 53 7 7 38 32 34 83 41 53 4 100 48 28 50 4 46 62
88 37 780 10 26 27 18 44 95 26 65 24 79 23 69 29 87 8 37 16 47 12 98 13 50 1 75 40 36 45 14 39 33 34 25 39 38 27 16 43 14 8 53 44 83 32 16 14 90 19 35 49 72 26 48 29 36 25 53 21 73 46 76 2 98 36 31 8 27 6 38 47 71 36 90 27 61
89 37 764 8 3 21 47 42 80 29 51 16 67 45 85 24 24 28 90 11 41 30 40 49 71 39 88 26 10 43 79 6 26 42 92 35 80 17 76 5 6 24 94 49 79 30 78 11 94 12 89 18 73 29 100 19 20 43 20 7 82 35 81 43 14 1 28 24 51 32 89 11 53 29 14 22 27
90 37 745 50 50 36 94 47 77 20 66 4 10 22 11 12 5 13 70 35 62 15 64 36 12 29 71 29 3 6 31 49 35 43 80 5 47 2 47 38 79 14 36 36 100 41 15 10 21 27 23 6 40 41 28 1 8 41 96 32 67 17 92 40 34 1 24 14 31 43 6 19 24 21 80 37 22
