15 35 821 16 93 42 76 35 56 22 94 15 17 49 40 19 21 50 2 20 84 23 33 24 57 28 97 27 56 15 14 1 54 44 80 13 100 7 31 23 87 49 12 42 9 24 65 17 9 41 52 46 39 47 16 50 83 40 79 45 98 23 37 19 9 44 77 7 45 20 2 40 22
16 35 709 48 77 44 17 13 16 47 46 2 54 25 68 38 2 20 29 32 39 36 46 18 40 11 86 1 77 50 42 23 90 50 58 24 18 40 72 47 15 46 17 33 84 4 85 17 89 34 22 21 30 8 50 10 51 40 72 17 30 33 64 5 90 5 35 18 41 22 43 5 71
17 35 705 7 68 48 6 3 92 24 74 10 91 25 12 48 53 44 8 47 66 16 92 45 12 42 39 21 84 43 67 23 14 26 84 46 97 7 36 9 52 1 68 29 11 12 74 16 87 5 96 27 14 46 71 23 35 8 23 25 43 4 15 22 46 47 13 26 34 39 55 18 53
18 35 740 29 30 27 70 16 71 32 95 50 39 47 11 43 46 37 28 26 49 25 51 19 79 4 98 6 68 33 19 37 81 25 56 30 39 18 47 32 48 49 30 22 60 38 19 2 70 17 95 31 12 50 39 42 15 14 86 12 12 6 73 6 81 33 83 19 100 22 68 26 57
19 35 652 31 4 1 16 30 4 28 79 42 66 35 35 17 58 30 100 39 1 20 93 38 59 39 23 3 41 1 64 8 71 46 26 40 63 45 54 11 25 32 92 30 49 2 65 33 19 46 13 9 76 22 5 16 55 49 67 5 52 5 98 20 17 5 84 14 79 13 27 10 76
20 35 734 36 81 38 63 10 18 13 38 25 97 20 100 50 47 16 88 30 56 12 11 8 19 2 69 45 52 3 36 37 91 18 55 35 48 36 85 24 48 26 9 10 76 31 95 37 32 3 78 44 32 20 8 26 54 40 1 23 37 30 37 34 35 42 43 7 26 50 57 37 47
21 35 608 40 71 5 21 13 98 34 6 10 54 13 64 7 40 26 83 19 58 2 55 1 45 33 26 30 31 13 80 4 76 36 56 17 68 40 98 49 17 46 92 8 36 24 21 11 28 37 98 2 38 34 58 48 38 19 46 10 45 4 20 24 64 48 83 11 71 15 14 27 63
22 35 864 38 37 12 11 13 55 37 2 31 66 3 49 13 39 12 88 33 71 25 17 38 19 46 47 48 94 43 57 27 88 31 2 16 17 46 100 40 17 21 11 1 36 49 18 49 96 31 16 49 71 25 82 19 7 47 2 32 75 28 24 27 82 22 6 43 65 44 42 41 33
23 35 678 49 35 3 15 14 96 37 64 14 65 46 43 28 96 19 4 3 42 39 53 20 31 15 26 6 71 9 37 44 4 3 50 11 16 30 85 13 88 44 47 35 37 12 94 20 42 46 52 28 50 40 84 2 19 34 40 25 74 5 20 21 34 45 35 14 94 46 1 28 49
24 35 683 3 64 37 3 28 81 8 41 28 46 11 14 10 5 13 33 34 18 29 52 31 92 50 89 19 16 32 69 11 81 22 99 7 80 19 44 32 14 25 72 17 63 32 74 7 22 36 77 50 46 41 6 41 73 34 26 33 23 13 42 1 56 20 31 1 27 31 88 48 82
25 35 771 32 69 16 11 45 98 19 39 28 69 11 21 12 57 31 93 28 29 22 16 48 75 50 47 49 78 1 37 44 41 3 50 38 38 30 83 1 39 37 5 24 4 6 41 25 59 46 75 24 45 38 22 18 51 47 35 32 18 23 38 41 91 29 95 16 85 11 70 39 71
26 35 819 45 40 38 62 43 9 27 49 30 67 7 21 20 18 42 41 20 47 49 7 39 16 4 72 27 26 47 46 39 34 47 94 11 3 40 26 8 100 36 77 44 83 8 37 10 5 44 17 22 34 24 61 31 1 43 81 47 60 33 5 3 43 45 77 10 85 22 41 19 33
27 35 731 1 66 3 35 4 59 42 61 33 32 26 34 15 33 32 82 1 45 20 48 40 54 13 59 31 38 15 26 14 40 45 13 2 38 40 51 31 64 22 50 46 16 19 10 40 72 14 78 42 4 17 45 31 34 17 10 49 42 42 67 19 7 28 62 36 73 46 13 38 83
28 35 710 14 87 24 7 49 85 1 28 29 91 26 52 5 93 38 32 3 10 50 44 11 64 6 90 29 27 3 62 8 58 35 98 10 84 28 22 43 20 37 1 18 67 32 16 8 99 33 76 19 13 49 30 36 19 6 22 43 67 39 10 48 35 28 2 24 87 26 90 30 53
29 35 674 19 78 5 9 23 33 32 14 23 18 1 52 9 72 46 64 16 56 46 53 22 19 24 72 4 72 24 22 27 44 3 69 23 81 27 66 28 1 28 17 26 41 34 41 36 6 1 15 15 87 22 75 44 25 3 13 43 8 18 17 35 80 20 89 41 99 27 8 48 65
30 35 727 34 20 2 87 41 30 11 100 11 65 30 36 39 82 16 10 13 40 37 94 38 97 37 94 6 26 31 4 42 10 36 11 35 71 31 63 4 68 21 81 18 41 35 96 29 48 42 81 25 24 17 85 13 42 25 86 33 30 4 81 40 23 47 20 6 20 32 36 28 74
31 35 740 18 28 9 47 34 67 42 85 14 45 34 67 22 59 29 26 1 94 50 89 17 85 41 57 39 4 29 87 19 13 28 83 1 46 18 58 20 57 38 59 7 55 44 88 28 94 36 84 41 1 11 15 28 32 39 59 21 32 22 39 41 2 50 68 35 15 11 57 9 71
32 35 708 39 88 37 28 38 68 35 47 8 51 18 82 20 21 38 40 36 80 6 1 43 55 26 76 25 95 24 29 8 14 30 72 35 35 3 89 7 4 34 41 5 73 28 95 27 14 9 56 26 62 20 55 48 66 44 25 29 2 19 34 19 43 17 63 43 60 35 69 7 5
33 35 594 16 15 36 19 17 89 4 98 13 89 5 16 31 15 6 30 13 52 50 85 20 21 1 99 5 12 4 32 9 66 21 86 17 31 32 40 38 18 9 45 44 16 26 29 17 1 34 67 24 51 23 96 8 34 26 28 25 39 25 36 8 37 27 86 17 22 50 39 42 53
34 35 744 25 36 46 2 23 82 2 85 39 65 19 71 35 59 36 58 11 30 19 1 8 80 19 57 43 71 43 38 10 92 19 28 28 98 36 18 33 45 46 94 47 50 7 9 12 46 22 35 7 13 16 100 32 72 21 62 15 63 34 50 45 26 38 58 43 17 17 48 34 90
35 35 738 6 13 21 91 45 100 50 30 27 3 13 36 12 35 13 47 12 52 39 85 16 66 24 37 46 86 31 22 39 80 22 7 42 31 45 21 8 49 8 44 49 44 11 75 35 82 24 47 13 19 16 59 45 8 30 1 22 64 16 65 28 89 21 34 36 25 46 64 12 33
36 35 680 50 43 15 54 2 31 33 76 14 1 5 26 42 99 37 78 8 43 3 18 49 76 35 77 19 72 24 43 42 86 14 40 37 65 33 38 14 58 43 17 18 95 20 24 5 78 2 94 18 89 2 13 7 13 18 35 48 29 50 81 12 45 50 91 12 54 37 71 33 2
37 35 724 34 11 3 96 9 19 27 24 44 59 34 86 15 100 49 23 44 77 33 26 41 43 9 23 19 25 19 14 23 2 29 56 24 27 21 49 33 61 6 57 26 94 14 3 45 64 29 78 1 27 25 75 20 43 35 33 46 66 39 65 20 56 10 62 37 19 8 45 34 51
38 35 760 46 32 35 36 24 39 48 13 23 60 10 55 18 88 39 23 24 45 45 54 47 60 35 2 28 22 8 48 29 55 17 19 15 13 4 16 30 34 6 36 38 13 42 32 12 51 5 34 22 22 8 31 23 81 43 69 42 23 43 49 42 13 5 41 22 6 40 67 32 28
39 35 816 31 4 34 14 46 91 8 36 37 9 41 95 40 65 41 93 4 44 8 28 45 3 19 10 7 60 12 68 10 94 41 39 49 92 37 17 19 63 40 64 23 92 32 1 38 78 35 7 50 65 39 45 42 68 30 18 14 86 5 14 38 50 48 99 19 15 21 50 18 10
40 35 704 31 9 24 100 41 90 24 36 17 40 37 73 8 71 3 95 38 84 40 51 12 11 41 8 7 98 22 30 22 60 17 87 14 21 48 49 9 28 24 36 46 49 3 63 21 97 9 32 5 81 41 15 31 11 40 30 40 2 38 56 50 7 44 14 15 88 5 45 14 22
41 35 693 50 91 48 7 3 11 42 88 5 85 26 96 47 98 5 7 45 32 39 38 38 12 3 67 28 96 41 19 14 3 13 90 32 67 10 56 15 54 27 64 1 72 8 49 18 89 3 77 18 33 21 40 41 24 35 14 33 5 20 94 17 11 12 26 35 67 44 34 30 38
42 35 760 18 58 22 98 41 5 38 51 49 97 42 71 21 54 10 52 16 14 3 28 12 29 38 1 49 61 40 96 39 43 15 28 36 67 43 84 33 89 8 38 28 95 34 59 8 29 9 51 46 29 32 8 7 46 2 77 48 88 33 78 49 86 26 46 25 55 30 37 1 54
43 35 630 49 11 49 95 30 68 4 66 20 25 39 22 41 97 24 19 13 40 2 28 8 7 2 29 11 12 28 72 8 60 49 87 33 51 13 1 21 49 7 98 38 70 43 24 12 79 41 79 11 21 17 82 1 54 11 30 23 88 26 94 5 89 19 62 47 42 7 95 36 91
44 35 734 30 19 36 63 46 18 20 41 8 78 40 16 7 83 15 62 40 54 27 49 7 4 7 57 25 91 17 71 20 19 4 35 29 91 31 13 35 19 31 29 8 95 33 70 50 68 32 81 31 58 38 48 45 10 19 70 37 93 23 81 29 60 42 42 4 63 23 36 29 89
45 35 913 39 41 40 62 41 57 35 13 46 21 26 82 46 41 40 14 46 55 36 25 26 57 22 2 26 35 36 96 27 3 23 90 40 12 37 34 40 97 25 28 28 36 36 53 15 30 9 5 47 39 47 51 41 77 49 1 28 67 9 11 35 15 38 44 40 23 3 15 20 21
46 35 637 4 65 7 89 37 2 20 41 41 56 28 32 45 41 5 26 24 57 24 62 39 14 23 39 12 31 23 61 33 40 12 70 22 12 10 62 22 56 14 46 28 83 8 85 18 96 1 63 48 46 4 9 44 26 30 7 46 41 34 57 41 47 7 79 15 31 21 10 7 96
47 35 713 5 65 10 52 35 91 44 77 37 33 16 16 6 92 2 46 35 88 37 22 18 49 21 65 12 28 34 69 24 64 35 72 38 18 17 43 33 26 25 39 18 96 13 28 48 29 24 32 40 64 4 40 41 48 38 70 13 1 30 76 7 79 26 31 31 24 48 73 27 37
48 35 640 34 61 10 98 49 87 3 84 29 91 50 70 15 78 40 80 46 32 8 47 34 13 37 64 3 15 40 76 37 12 9 80 5 100 5 12 14 5 16 36 42 28 3 66 34 61 48 78 1 50 9 24 50 79 21 23 23 37 6 24 18 1 7 5 38 3 13 4 4 79
49 35 768 47 58 15 100 3 40 44 31 29 44 34 49 22 60 12 77 49 71 16 5 7 29 40 81 47 70 31 68 42 75 8 81 39 32 11 24 26 55 9 21 26 5 33 69 13 55 14 25 2 58 11 17 39 32 38 40 48 100 22 98 35 9 46 77 17 39 43 92 43 73
50 35 813 3 66 48 28 16 84 10 1 39 35 4 21 29 73 42 45 29 31 26 36 38 76 10 63 19 62 17 18 39 41 46 91 35 98 15 82 38 73 23 72 50 10 47 24 27 81 30 21 42 68 17 92 40 64 46 11 8 68 6 47 41 29 49 80 3 72 44 53 41 59
51 35 777 49 70 48 64 6 46 34 22 43 8 8 90 17 9 50 92 4 94 22 71 30 9 33 64 33 54 26 11 26 87 36 50 44 44 6 58 44 51 44 95 30 30 19 53 41 54 9 77 28 58 37 81 23 74 8 6 39 81 13 51 1 69 39 17 34 5 2 84 46 96
52 35 645 3 17 1 83 5 47 21 63 37 16 42 3 38 90 30 20 13 65 14 46 22 8 27 37 6 72 43 21 13 42 21 38 11 48 28 65 38 63 18 21 9 32 41 62 7 44 4 49 46 27 6 83 12 51 3 6 48 24 12 16 34 33 48 10 24 19 36 22 46 22
53 35 809 31 85 15 38 46 83 48 61 15 15 43 16 41 47 15 90 30 67 6 82 42 72 46 72 17 6 12 64 47 70 19 80 8 79 45 88 27 9 30 49 40 85 8 57 38 66 22 45 45 21 49 41 10 16 40 87 23 85 37 60 24 68 38 97 4 45 22 20 29 14
54 35 816 48 41 28 40 31 93 15 70 15 71 49 89 14 88 22 88 47 1 1 94 20 33 31 95 49 85 12 64 32 19 34 78 41 75 49 15 20 38 50 38 36 20 26 91 13 28 20 67 4 7 34 98 29 12 46 98 36 3 37 75 10 81 43 24 11 96 40 1 27 90
55 35 758 31 28 41 52 35 24 19 45 23 81 33 89 1 95 45 57 40 7 31 17 16 19 3 16 44 94 31 33 26 69 16 6 14 14 15 92 5 33 30 60 38 47 48 28 40 52 23 64 12 18 32 71 42 49 24 60 34 5 39 8 48 84 30 23 9 67 22 32 8 97
56 35 747 22 100 27 42 2 27 12 10 15 79 39 22 38 46 29 100 16 35 40 94 41 37 25 59 14 90 1 88 41 82 21 93 31 74 9 9 27 38 46 56 35 89 27 48 46 11 39 70 40 5 30 80 10 28 39 27 14 52 38 26 46 9 31 89 21 72 18 71 4 36
57 35 787 41 55 50 30 4 35 35 74 3 69 43 6 44 11 31 11 27 26 15 88 40 47 24 65 41 45 34 11 32 8 32 98 12 26 7 8 24 25 46 63 42 66 35 36 43 96 24 83 36 81 21 99 3 55 36 88 45 67 33 74 9 43 12 82 26 64 31 55 3 13
58 35 680 1 19 7 87 37 81 15 3 46 86 15 62 19 16 20 62 1 50 22 61 19 75 22 73 10 63 48 82 14 58 49 70 13 100 19 54 23 5 47 13 26 19 5 50 18 6 41 79 42 12 43 45 9 65 39 62 49 40 37 28 24 68 31 84 20 94 12 23 8 38
59 35 660 20 49 3 56 27 81 19 76 2 92 4 8 6 90 16 84 27 7 44 10 46 76 9 83 35 88 49 34 16 18 29 32 6 93 47 3 3 89 19 74 32 66 14 49 48 16 4 51 15 17 42 15 19 23 43 18 13 66 15 37 45 29 10 30 25 19 30 80 43 57
60 35 657 41 19 5 17 10 40 46 29 19 56 17 92 6 62 28 9 31 10 25 79 18 69 43 36 23 14 43 10 4 28 36 77 7 91 44 26 23 9 26 35 15 43 15 41 17 84 19 50 6 34 33 70 3 36 39 40 7 7 39 90 47 91 7 7 9 62 43 14 28 51
61 35 726 32 12 29 92 43 65 19 76 40 52 19 89 5 98 48 22 3 75 4 11 5 56 48 12 15 36 21 94 33 26 42 24 4 80 48 76 29 55 36 22 27 56 39 5 20 97 32 37 18 63 20 95 32 38 29 18 14 44 24 77 33 89 17 12 7 56 32 76 41 58
62 35 594 1 9 32 45 27 9 5 30 5 21 8 44 29 84 33 100 38 53 35 18 43 9 11 7 10 35 11 48 43 15 43 16 46 13 8 85 9 53 13 15 6 82 11 18 22 28 5 81 19 41 12 39 13 64 46 8 15 79 36 56 49 58 14 84 8 69 6 81 31 9
63 35 690 36 79 50 38 23 56 4 43 11 26 11 59 41 87 46 48 31 19 39 32 40 78 33 8 29 63 5 44 1 7 4 48 9 13 41 61 23 89 4 87 11 3 22 61 32 17 44 62 39 11 30 52 27 95 35 1 4 21 18 22 42 35 4 36 33 82 12 60 29 58
64 35 754 47 23 33 20 47 91 27 86 10 53 12 9 41 96 35 75 42 22 2 42 29 48 18 59 7 21 47 38 24 100 14 84 14 99 5 8 37 97 43 77 28 61 23 62 22 28 41 39 7 47 34 93 33 39 18 65 45 82 33 69 34 21 35 55 6 34 36 25 14 99
65 35 676 24 10 17 48 7 40 7 38 30 76 19 79 33 94 16 87 35 37 20 97 49 58 26 13 4 86 49 46 32 12 13 28 1 18 43 85 14 69 46 14 24 29 5 93 38 6 48 10 7 10 27 99 33 66 2 18 17 36 5 35 21 92 40 32 49 93 20 2 24 41
66 35 735 37 12 5 34 1 18 6 29 28 40 15 17 31 77 34 48 24 60 48 30 35 24 18 12 16 29 50 12 30 89 11 79 40 11 42 73 23 27 19 19 29 88 27 54 43 43 43 62 28 45 18 30 12 36 13 72 20 95 17 76 21 22 26 66 34 4 46 4 29 94
67 35 712 10 50 22 43 9 76 50 90 13 49 28 18 49 5 21 25 4 75 14 33 43 25 27 97 26 33 40 88 20 100 26 82 9 99 6 54 11 71 21 73 23 13 21 99 50 88 21 63 41 45 22 16 35 61 48 21 16 95 50 98 26 15 3 2 9 19 49 21 27 89
68 35 681 27 77 29 32 34 77 24 35 41 5 3 69 24 62 14 55 20 14 24 59 1 92 35 40 33 15 15 3 1 32 2 80 39 69 44 81 39 95 5 15 16 58 29 91 32 7 40 8 27 15 49 65 9 51 20 3 40 85 1 81 29 32 14 34 15 49 37 90 40 30
69 35 694 47 49 30 96 7 12 8 72 39 4 49 44 34 69 44 10 12 50 2 67 6 34 32 56 31 58 32 80 12 74 48 80 13 60 38 49 2 3 42 81 3 31 23 35 18 40 20 31 33 72 2 46 26 10 36 80 3 12 29 92 27 6 11 99 27 60 48 38 34 28
70 35 773 13 9 33 92 16 20 49 69 31 44 1 88 44 73 2 24 23 53 24 12 49 86 35 40 34 10 41 86 3 21 39 81 19 25 37 18 4 24 30 32 28 76 43 62 7 56 37 97 34 12 17 59 33 38 6 16 47 22 37 62 38 12 28 25 46 65 14 20 25 5
71 35 845 43 47 42 43 45 9 31 15 42 90 49 71 15 41 27 18 26 23 5 97 21 7 45 66 33 97 47 21 42 92 5 61 11 42 4 97 48 75 46 29 31 49 30 96 23 71 42 50 7 7 26 29 30 84 50 100 7 33 17 10 48 45 41 87 42 24 25 87 11 85
72 35 680 35 53 28 76 2 76 24 31 3 22 23 21 25 10 31 58 18 40 43 45 34 51 33 91 25 60 46 47 22 14 28 70 17 66 26 52 48 96 44 96 38 100 15 94 49 99 10 7 9 67 3 51 21 3 21 4 47 61 45 100 8 67 11 41 4 16 6 75 8 14
73 35 718 3 96 39 5 50 30 33 23 9 48 11 25 13 94 44 62 7 75 21 11 4 8 46 99 8 30 30 33 6 8 47 64 3 29 5 23 50 19 31 90 4 42 45 68 24 97 12 81 28 50 47 69 39 72 42 29 46 92 3 97 26 50 43 33 40 90 20 27 19 82
74 35 692 39 41 18 51 14 2 33 10 20 76 18 86 29 97 25 17 38 48 5 45 25 2 1 67 3 99 26 24 20 55 43 95 14 62 40 65 16 27 48 49 6 35 8 89 47 55 35 16 46 55 32 71 5 31 42 68 25 43 49 38 27 27 41 95 18 91 6 77 3 44
75 35 660 28 3 8 71 39 40 25 83 37 100 6 6 35 6 1 39 5 34 39 62 32 91 35 16 30 84 3 97 2 3 33 53 16 58 37 69 12 21 49 15 19 90 38 54 46 28 6 58 15 86 2 33 21 27 9 19 24 37 6 23 44 96 14 34 36 1 47 2 26 28
76 35 727 28 13 4 55 10 27 48 53 11 70 46 80 47 15 5 70 49 39 43 97 25 63 42 16 49 21 8 30 20 82 21 3 17 12 36 18 14 77 23 40 10 23 50 39 27 73 13 91 21 68 47 25 26 58 12 94 3 47 33 5 29 90 2 54 19 41 38 72 33 54
77 35 708 41 69 24 96 6 5 8 79 8 46 19 76 45 43 32 22 24 60 43 77 14 40 36 16 39 78 26 28 33 17 40 63 26 33 37 85 41 97 34 3 10 8 27 56 30 20 11 37 8 88 35 11 9 95 25 83 50 69 7 64 36 18 6 30 46 42 4 62 6 53
78 35 607 38 89 20 60 14 18 39 86 39 100 7 78 31 4 17 52 28 53 3 16 49 18 17 24 17 34 27 95 6 38 2 9 8 51 20 30 37 15 8 71 23 92 4 50 6 63 25 15 19 60 39 69 6 98 19 66 27 8 47 57 13 83 20 84 27 32 7 86 50 66
79 35 736 16 38 25 45 43 24 30 51 46 63 11 4 3 77 32 65 5 75 24 1 6 76 42 100 25 100 38 1 27 87 7 15 18 18 9 39 7 36 29 83 47 60 46 49 34 25 50 97 29 82 12 58 25 76 8 53 30 73 40 34 7 66 46 44 42 89 48 81 14 50
80 35 676 16 20 11 58 42 5 27 61 45 38 45 64 44 15 10 74 9 79 4 52 14 85 4 2 3 19 34 76 19 38 20 50 25 62 26 39 27 27 49 30 12 40 49 37 13 83 47 50 44 14 24 96 17 42 10 73 45 52 23 36 11 62 36 15 10 34 22 69 8 45
81 35 609 15 90 26 77 22 32 12 92 4 2 13 96 39 26 22 97 29 5 45 29 9 84 33 59 25 62 28 68 22 26 50 26 39 48 18 81 10 24 12 69 4 14 20 19 19 52 8 3 32 18 39 57 15 42 18 50 25 91 6 17 43 24 12 55 12 14 30 56 6 21
82 35 788 23 43 34 14 4 99 44 47 19 59 17 71 13 33 37 26 32 35 38 87 11 71 48 80 40 68 9 41 28 9 37 8 36 50 18 46 40 5 50 12 23 13 5 64 42 28 27 96 36 98 3 73 48 2 32 79 35 98 29 10 33 92 19 56 10 84 31 78 35 17
83 35 705 6 36 10 6 36 81 43 60 49 83 16 78 33 87 43 29 25 77 16 61 22 41 48 72 41 3 13 47 32 30 28 32 16 49 12 81 47 85 50 33 43 53 3 74 7 66 29 83 28 3 16 23 11 93 4 60 1 4 29 100 16 41 24 83 9 47 47 97 29 39
84 35 624 18 7 34 28 23 10 22 89 6 63 8 35 1 75 47 31 9 62 14 63 25 92 26 95 14 57 48 55 49 41 42 17 43 14 18 84 12 46 20 46 26 87 36 53 27 95 25 32 15 44 5 80 5 21 29 27 17 70 14 17 30 38 41 94 28 1 2 60 2 60
85 35 623 50 12 37 66 15 99 29 50 24 16 36 98 17 74 8 28 3 67 29 57 30 50 2 14 3 54 45 55 19 38 36 54 5 82 33 18 40 36 48 12 19 9 9 69 4 18 47 72 10 93 9 62 8 22 24 45 16 100 38 54 9 7 4 94 41 29 3 9 29 57
86 35 679 22 6 17 81 50 27 19 4 7 69 25 4 30 34 30 1 12 77 24 12 50 7 4 27 6 60 11 74 8 87 25 30 39 95 39 87 40 41 23 61 25 42 48 80 6 15 35 42 2 58 29 39 4 66 32 70 26 29 33 95 18 62 15 49 39 50 13 10 43 39
87 35 691 11 86 44 15 31 39 41 5 37 67 8 10 2 79 5 18 13 95 14 48 18 19 48 98 16 18 39 83 14 71 11 10 41 90 42 58 37 10 41 12 12 44 21 43 45 95 17 39 45 7 11 76 24 50 8 27 32 23 23 46 17 90 33 4 39 57 22 95 2 66
88 35 742 3 54 26 46 12 82 3 78 46 91 11 55 40 67 46 52 12 76 5 42 47 70 45 65 21 8 4 76 49 6 43 51 44 47 45 57 28 62 43 51 32 18 18 56 22 58 10 17 1 41 22 66 44 22 1 39 25 84 50 20 26 50 41 38 11 45 27 11 25 30
89 35 696 35 67 9 27 32 14 46 49 7 58 35 92 18 24 34 27 22 76 29 5 23 19 1 69 7 16 11 50 29 11 32 51 37 77 17 83 49 67 10 76 50 13 2 64 47 55 22 18 36 99 13 84 41 10 32 24 12 97 23 26 32 41 34 17 9 81 11 4 23 89
90 35 668 28 35 14 48 42 3 20 16 17 81 30 28 7 65 6 1 23 77 44 55 14 100 1 56 2 17 15 52 19 88 4 90 29 61 46 57 31 37 19 9 4 71 10 45 34 9 44 25 40 50 36 45 48 25 38 52 26 93 1 35 23 69 39 68 2 86 30 56 50 38
91 35 587 9 87 2 5 3 11 1 90 25 18 33 2 45 22 8 52 26 20 31 22 28 16 22 7 29 24 18 97 49 70 40 35 49 31 35 84 8 2 18 52 19 64 12 17 41 84 48 67 3 86 1 4 47 29 9 95 22 50 5 34 6 76 23 55 10 35 3 48 6 27
92 35 704 12 98 15 49 7 32 31 98 44 44 29 98 2 74 48 29 19 23 2 18 30 27 45 8 39 28 21 20 31 82 14 97 9 42 1 85 28 49 25 62 45 37 45 36 44 48 27 14 4 75 16 67 42 81 27 7 50 95 14 100 2 91 31 87 10 26 27 18 44 95
93 35 747 33 47 40 46 35 57 44 15 19 31 24 23 49 26 25 1 38 79 18 90 7 77 17 68 13 77 19 54 8 85 7 16 27 88 42 64 8 27 45 38 18 97 36 51 24 57 18 49 27 42 37 91 38 4 49 71 16 15 14 12 19 93 36 71 45 54 31 42 8 3
94 35 850 24 83 40 57 26 31 34 90 43 48 12 56 45 21 21 60 20 97 36 77 44 52 5 85 40 11 13 84 46 69 40 34 38 9 3 47 47 97 40 59 39 21 47 24 45 36 37 57 50 38 10 85 10 14 41 69 41 85 7 2 14 47 26 63 45 22 27 58 7 43
95 35 621 2 100 25 72 47 94 39 40 33 8 5 43 6 23 3 25 35 69 31 29 32 72 6 58 36 58 2 12 16 98 18 85 40 10 24 4 24 75 40 27 18 72 50 81 8 20 11 54 12 12 20 82 14 1 4 82 48 64 34 33 46 79 17 1 12 28 16 86 3 38
