17 30 10188 104 82 781 54 395 14 325 60 30 10 598 32 634 12 687 24 313 54 256 93 663 76 546 56 341 94 237 17 773 40 295 21 797 2 305 84 360 33 384 57 434 97 432 56 230 14 16 54 694 80 193 100 107 31 358 87 778 12 669 9
18 30 9800 513 34 67 82 410 91 311 94 124 100 663 79 632 89 783 46 292 37 71 87 610 13 358 39 12 80 175 4 754 77 697 17 205 16 746 46 19 54 400 68 605 2 315 29 508 39 576 46 278 40 171 86 11 77 787 42 365 90 793 58
19 30 10210 143 79 573 93 113 91 131 66 667 7 679 34 711 68 174 42 234 16 397 20 403 79 576 33 239 66 510 9 720 9 280 35 325 44 344 9 564 86 104 68 761 6 42 92 373 74 159 91 387 12 757 53 697 8 743 66 241 92 716 12
20 30 10227 307 41 671 85 532 46 112 51 669 92 772 13 284 18 416 1 538 58 81 23 589 31 691 9 765 54 111 92 563 46 276 16 178 49 340 8 119 43 362 93 103 51 268 78 438 36 418 61 460 30 432 70 253 71 500 95 791 39 745 11
21 30 10606 367 73 217 51 389 49 407 37 630 8 781 12 542 65 145 74 642 50 445 59 305 36 376 64 381 97 240 43 478 76 150 3 560 34 757 62 92 100 311 84 114 28 685 23 90 12 579 11 645 65 660 38 795 44 541 52 449 76 485 4
22 30 9441 125 60 29 56 632 83 526 70 277 33 464 60 800 77 4 39 742 76 467 78 179 6 321 2 509 16 564 92 202 79 498 90 431 22 195 64 736 59 392 3 516 65 150 92 99 18 604 44 37 31 439 98 536 10 410 10 783 40 135 9
23 30 10020 218 79 198 27 159 76 584 71 646 75 499 19 143 26 297 49 774 40 795 100 372 32 703 60 446 23 88 16 151 4 545 90 413 6 282 73 725 35 434 69 378 72 680 48 379 52 66 20 606 61 759 73 252 6 617 88 252 40 64 51
24 30 10912 635 1 368 37 479 37 533 35 667 43 100 26 791 57 580 47 144 80 568 9 167 25 782 68 43 19 426 25 510 13 315 52 659 37 459 4 438 1 358 65 208 59 245 25 640 7 605 72 444 33 542 80 783 97 131 92 733 15 288 47
25 30 8755 166 28 589 98 17 38 536 58 758 38 295 46 149 45 63 20 369 64 755 83 175 71 240 14 421 63 516 75 295 24 86 26 438 74 13 61 523 6 392 25 308 23 699 66 562 50 136 75 150 91 375 95 745 85 454 54 704 61 15 31
26 30 11603 721 100 640 17 333 11 8 36 778 18 781 96 491 16 771 71 392 82 298 7 751 2 504 75 440 24 432 82 337 6 677 65 702 42 641 33 500 97 280 5 118 28 768 73 505 27 514 92 341 55 762 37 30 6 329 78 419 40 241 30
27 30 8830 94 71 144 37 695 4 33 50 164 16 476 85 195 88 704 47 553 37 182 94 314 42 735 52 433 50 632 84 31 19 529 40 390 74 68 20 330 34 707 35 220 94 734 1 442 49 263 6 511 73 18 55 647 16 325 56 363 22 106 20
28 30 9774 208 33 540 18 456 52 492 92 786 89 299 16 505 69 174 81 348 99 112 80 303 44 511 14 398 72 267 63 505 74 112 22 575 77 786 46 645 6 643 73 529 26 520 23 201 42 7 56 319 31 12 27 495 88 761 82 161 64 548 31
29 30 10691 709 98 300 39 448 69 172 21 184 57 484 93 436 29 342 16 753 75 798 47 769 78 16 37 692 41 40 50 603 38 467 83 9 39 581 5 378 4 93 41 400 59 731 75 382 45 593 22 280 51 748 35 497 18 358 38 651 91 450 95
30 30 11565 673 22 559 78 563 4 719 40 608 62 684 9 430 49 477 67 105 21 320 18 672 41 308 47 783 7 612 16 55 72 430 26 739 46 617 34 737 94 171 3 640 26 113 100 564 77 700 83 127 37 159 5 690 17 344 34 372 61 486 1
31 30 8899 642 93 480 65 39 5 341 89 610 19 679 43 323 37 264 28 6 66 36 35 56 59 659 61 521 32 413 34 232 33 506 82 8 45 317 48 638 54 196 59 483 38 225 26 224 40 719 13 18 38 633 51 488 64 347 50 725 16 296 10
32 30 7996 570 27 623 83 32 33 355 62 270 33 80 98 336 83 530 37 52 56 492 71 581 91 97 75 661 39 215 87 369 7 771 85 5 28 451 91 401 52 80 93 593 32 36 10 793 44 167 64 91 90 461 27 41 62 128 58 558 98 156 84
33 30 7937 173 85 153 73 8 35 533 63 128 15 791 66 608 38 103 97 235 71 147 11 173 85 529 77 76 96 275 55 9 48 695 51 716 60 418 19 292 78 67 9 365 33 500 14 359 18 5 52 139 72 732 64 242 56 729 53 342 19 380 72
34 30 8709 573 47 174 54 347 6 548 45 641 54 521 55 8 55 130 51 326 67 326 72 44 2 117 29 691 43 597 88 198 6 100 85 60 35 134 70 639 39 712 81 787 54 59 96 518 66 540 20 26 87 648 30 170 100 174 65 469 36 610 82
35 30 9566 76 26 317 74 749 75 770 74 750 12 206 61 30 84 74 71 83 69 566 61 501 8 537 42 643 35 325 70 763 57 379 84 648 49 186 34 675 25 331 49 682 65 235 8 645 80 180 93 160 11 160 64 288 56 586 40 273 28 140 47
36 30 10482 534 83 675 28 353 67 534 43 469 58 207 1 747 99 711 33 674 82 453 77 27 57 689 37 99 55 664 1 365 36 464 39 453 76 467 13 433 88 704 56 748 72 672 82 8 21 114 55 255 78 468 41 252 43 309 82 14 100 541 70
37 30 9569 165 57 129 71 250 78 702 73 219 75 537 69 373 15 403 36 651 39 167 75 314 71 636 12 1 86 436 52 605 50 755 48 231 15 105 60 575 70 280 6 712 13 30 68 326 9 583 55 756 53 112 18 446 52 496 40 439 96 528 87
38 30 8986 455 2 291 34 299 43 265 63 687 60 555 69 101 5 636 32 120 72 148 34 707 7 779 26 710 10 126 62 116 11 237 25 411 99 679 39 161 1 788 10 90 7 252 18 522 41 688 33 244 63 318 75 141 18 354 88 124 52 229 34
39 30 10419 533 67 382 51 356 96 120 34 401 28 387 39 396 36 121 37 427 86 267 22 797 39 663 53 593 50 288 92 16 45 649 4 675 77 519 38 568 70 469 72 458 22 238 38 2 16 635 37 455 86 568 86 302 19 736 37 224 55 779 72
40 30 9978 518 45 725 94 750 50 110 9 177 46 344 35 98 13 255 100 498 72 335 62 233 63 536 50 711 26 601 58 680 17 259 48 540 90 394 11 97 42 723 90 797 100 239 53 19 25 286 24 277 25 369 24 414 78 675 31 524 48 289 91
41 30 10196 484 22 612 80 345 7 657 31 715 21 126 49 113 44 771 44 171 75 560 82 376 47 197 19 248 59 710 8 480 1 347 64 243 65 435 89 323 34 574 25 724 64 190 33 739 99 340 29 428 4 243 65 606 28 1 9 202 83 786 74
42 30 8950 128 43 44 18 780 76 552 77 304 72 382 43 659 86 210 40 588 65 522 38 213 58 687 17 280 95 316 24 66 78 25 94 283 89 24 13 100 13 288 35 759 29 792 81 187 45 798 91 191 54 581 71 514 2 62 67 87 5 766 17
43 30 10291 418 24 704 59 532 86 226 100 784 23 689 77 520 26 654 43 142 23 291 25 300 14 356 2 455 56 380 27 336 49 518 61 93 57 411 94 220 3 713 64 464 78 16 27 389 75 313 43 555 33 724 66 619 65 306 56 147 62 589 19
44 30 9742 356 68 406 93 722 32 546 36 370 39 764 13 366 60 160 55 288 88 624 23 377 45 715 54 741 60 555 2 438 22 126 48 461 55 269 19 231 13 60 16 473 34 81 36 606 13 666 32 185 51 80 34 348 22 124 31 362 81 678 69
45 30 9780 181 85 389 83 99 10 327 44 41 79 529 63 220 43 495 4 541 14 733 91 119 36 584 9 654 95 633 65 652 93 56 44 117 28 706 3 302 10 98 60 187 68 149 94 642 39 779 92 590 17 296 63 637 64 368 92 503 1 598 78
46 30 8951 52 100 519 77 360 83 540 60 141 27 687 10 110 76 393 95 792 38 114 41 398 36 78 84 492 9 375 100 643 90 384 36 264 40 579 73 124 71 44 95 607 84 626 51 186 11 641 8 105 98 349 30 340 60 269 87 209 21 768 49
47 30 9027 217 48 283 91 387 6 499 41 769 17 252 10 647 82 120 62 83 80 238 80 9 76 444 100 50 87 107 30 700 10 353 27 170 64 798 91 760 7 46 11 661 88 71 85 408 96 737 98 67 7 719 32 609 38 598 12 36 67 446 96
48 30 9536 150 27 20 26 713 63 533 20 446 29 432 53 509 1 575 15 390 35 712 6 610 36 263 42 315 82 190 69 107 65 38 39 747 34 85 24 201 70 534 87 270 59 300 87 279 58 338 98 641 5 595 51 775 97 666 71 327 54 160 52
49 30 10620 109 6 224 24 225 75 6 98 481 80 763 77 340 30 222 72 536 86 667 66 709 16 304 56 760 67 465 15 232 17 406 91 225 64 59 14 363 4 616 95 698 65 619 97 685 51 361 49 440 60 293 2 429 78 781 11 783 95 474 68
50 30 10017 527 40 194 77 173 82 770 47 149 25 315 4 220 15 56 4 227 21 93 55 569 16 478 97 691 65 402 25 5 41 389 14 782 76 555 86 187 24 629 81 632 21 168 34 651 2 432 22 237 46 701 52 746 10 712 37 496 94 336 14
51 30 9449 565 91 31 60 151 71 503 92 142 39 323 15 620 79 124 14 659 30 493 80 431 54 389 13 31 14 455 49 724 33 566 40 145 7 280 57 724 62 99 70 148 62 230 16 757 65 559 100 539 63 646 61 463 76 384 89 77 37 554 73
52 30 8540 368 81 454 60 670 42 64 63 358 36 455 89 510 78 327 79 491 81 452 70 99 91 166 52 652 91 327 80 105 91 436 71 197 52 452 44 12 51 278 72 763 53 18 45 713 79 94 74 270 79 775 49 223 55 288 71 419 30 239 17
53 30 9855 746 39 751 51 647 77 775 1 446 67 132 11 557 15 608 44 629 23 35 15 307 21 353 8 517 13 707 73 11 40 321 82 447 55 249 89 322 10 208 47 451 48 492 78 107 46 310 24 248 46 481 66 320 24 560 43 93 20 489 43
54 30 9212 217 46 446 83 123 85 282 96 1 63 768 46 64 9 699 26 468 7 725 41 541 57 642 47 102 79 227 31 321 10 112 96 19 9 519 20 415 70 722 87 615 73 259 32 128 12 730 4 368 70 698 73 174 35 392 41 516 24 222 67
55 30 11497 378 64 545 72 597 18 263 43 525 26 389 39 283 96 196 28 767 29 377 32 631 64 55 40 641 48 594 70 199 1 480 76 99 79 404 31 492 24 760 73 426 37 96 67 488 19 783 98 693 5 672 58 724 100 556 29 619 80 640 92
56 30 8213 115 47 531 13 591 64 44 15 637 76 584 12 141 80 69 100 65 12 210 5 245 36 663 28 47 66 536 61 765 78 6 50 144 24 788 79 329 23 368 37 90 24 279 1 100 5 598 3 208 4 51 79 483 94 462 29 800 5 318 87
57 30 10187 463 44 532 49 340 60 191 77 771 71 247 5 98 29 637 81 743 70 487 68 658 75 125 81 624 32 174 24 413 55 129 21 403 5 520 69 201 55 216 25 27 58 163 17 622 32 603 40 762 100 351 98 555 9 732 77 260 39 687 92
58 30 10968 583 20 40 66 764 28 255 84 158 1 612 35 64 21 452 73 659 45 454 31 411 36 606 76 153 63 296 62 269 18 623 41 721 91 559 98 231 82 606 73 356 72 788 10 744 24 420 81 479 21 672 68 263 92 625 64 730 11 117 68
59 30 11013 372 81 225 97 639 6 571 88 418 82 468 88 774 70 766 64 83 46 541 22 686 8 127 90 260 9 786 92 60 94 347 71 478 9 526 64 514 54 404 11 408 87 575 50 698 44 85 58 693 51 694 95 471 30 302 53 654 54 142 77
60 30 9120 463 74 644 46 589 16 47 77 643 25 407 1 547 77 135 68 38 4 665 91 761 26 38 17 5 83 66 47 336 63 590 16 671 3 598 90 471 20 207 65 222 46 337 8 427 37 83 72 682 21 205 42 323 38 162 48 436 65 602 63
61 30 8406 161 17 253 81 495 14 348 7 388 92 209 12 663 24 405 6 43 96 192 24 128 67 257 95 75 48 147 71 173 91 169 14 484 85 237 38 725 83 758 61 234 15 687 16 642 47 239 90 480 67 86 82 661 72 721 72 264 6 184 64
62 30 10889 556 37 639 16 631 90 701 54 68 60 387 79 674 15 453 75 522 44 353 89 163 97 328 19 121 80 696 46 679 74 476 48 539 75 776 8 353 43 154 57 111 23 754 41 436 40 488 93 230 70 236 71 780 89 219 88 345 88 744 1
63 30 10652 751 40 259 62 760 97 677 24 506 63 151 67 617 81 594 98 118 40 301 100 302 72 160 51 727 26 219 39 531 7 52 67 783 57 93 92 784 72 19 74 599 19 641 85 189 22 762 80 8 54 719 16 489 28 647 52 560 24 298 45
64 30 8806 643 66 706 2 753 90 449 80 50 62 129 32 147 5 125 87 747 61 263 52 551 31 41 27 109 29 732 9 258 59 478 75 372 95 217 80 409 45 508 23 144 63 565 84 391 48 480 67 39 77 59 96 670 60 184 17 536 43 253 16
65 30 10380 339 44 798 54 330 4 211 24 79 29 627 78 176 76 366 58 798 31 277 79 746 82 295 50 470 28 715 2 702 81 652 41 743 61 587 18 68 53 302 91 447 69 705 54 382 92 83 77 560 79 37 60 637 19 219 78 210 28 414 75
66 30 8447 722 9 488 89 323 72 288 71 62 36 99 82 436 99 239 8 274 69 591 6 550 85 48 87 81 62 81 54 204 30 701 80 371 48 519 82 357 67 85 64 63 64 778 23 203 13 62 48 198 91 500 83 525 70 287 85 763 47 661 71
67 30 10390 322 99 43 55 576 88 716 67 528 74 134 43 183 82 401 64 490 55 33 13 759 1 152 14 696 74 642 30 17 92 682 30 491 38 124 40 496 2 400 44 488 38 600 44 579 19 502 95 656 27 458 98 555 26 800 38 427 46 38 93
68 30 10589 402 19 80 50 276 6 645 79 659 12 688 45 131 65 613 62 783 40 581 28 377 68 494 84 314 94 187 23 119 38 261 40 389 5 445 54 641 38 607 4 736 8 64 12 716 32 667 53 53 88 79 91 607 18 661 69 697 97 265 31
69 30 8849 454 32 82 93 750 3 39 89 289 74 511 66 214 49 768 16 61 51 237 17 666 15 294 23 680 18 196 66 237 37 717 29 156 30 398 19 466 80 678 57 519 82 149 9 134 20 316 92 231 37 448 33 734 12 490 56 71 62 77 50
70 30 9245 273 69 674 36 355 14 684 10 55 28 566 77 100 91 696 26 361 9 415 35 228 43 239 41 257 84 298 50 92 34 527 70 38 36 617 40 104 7 618 90 741 91 112 7 135 62 684 14 446 51 287 63 95 57 734 86 520 37 606 80
71 30 9360 289 89 68 98 762 22 41 75 56 11 76 56 758 12 231 36 326 94 518 26 657 24 60 80 753 76 464 55 571 22 430 56 622 5 305 97 499 37 288 63 312 95 509 38 456 18 212 44 377 77 521 89 270 12 106 56 507 76 656 58
72 30 7992 8 9 511 45 429 9 72 30 76 21 120 44 450 84 522 100 604 53 551 18 675 9 168 7 151 35 171 48 687 15 679 16 734 13 127 85 140 53 205 15 94 82 173 18 340 28 69 81 303 41 189 39 203 64 735 8 239 79 566 56
73 30 9788 464 27 665 15 546 12 647 62 71 38 572 79 797 38 367 56 49 43 161 26 172 59 648 87 721 48 483 19 622 32 626 78 513 8 454 63 74 44 4 7 64 48 134 13 641 61 357 89 55 87 168 3 341 61 508 17 703 62 609 11
74 30 9664 415 53 756 69 8 7 166 35 173 83 276 7 288 66 654 24 476 58 460 73 751 23 514 20 743 91 425 86 148 53 187 9 652 96 553 75 670 22 30 42 460 48 280 59 107 21 745 38 372 100 211 84 219 99 72 8 586 97 684 77
75 30 9804 487 45 490 43 219 81 312 13 369 67 741 65 309 35 514 90 656 65 552 68 168 70 437 11 270 71 200 27 787 21 369 10 263 48 108 40 107 38 467 76 289 79 516 94 246 87 545 37 316 97 777 58 405 13 60 86 774 46 503 12
76 30 8418 222 1 142 86 677 27 548 92 112 47 232 10 737 75 41 95 80 14 76 53 790 66 525 4 143 33 285 9 275 41 733 80 249 98 741 39 11 48 325 36 582 12 65 34 4 18 85 29 443 40 239 17 487 77 535 48 373 60 766 30
77 30 8704 189 35 96 32 229 100 93 59 710 22 630 79 81 84 584 46 214 37 151 58 702 54 432 85 338 85 489 56 357 35 237 24 288 26 571 39 758 33 605 41 175 52 527 67 25 92 26 57 748 99 146 50 351 43 141 76 785 90 202 49
78 30 10310 141 98 35 42 196 7 597 27 259 85 198 53 776 51 261 79 699 39 793 52 653 17 789 11 429 21 563 41 583 46 104 41 792 99 702 42 503 82 354 44 121 70 488 95 161 31 756 99 782 52 117 6 13 17 151 98 163 54 709 33
79 30 9336 616 58 251 68 610 47 276 82 40 5 547 48 494 27 439 40 112 47 466 2 732 69 314 65 115 29 20 1 251 4 640 77 552 88 645 77 759 9 117 32 462 57 727 64 56 80 60 54 113 98 519 18 404 40 19 80 674 2 641 58
80 30 9373 223 34 227 49 580 90 625 30 67 94 391 59 767 14 95 15 572 77 30 97 350 67 550 88 78 23 395 4 533 11 272 64 443 62 459 63 640 24 586 95 639 26 477 76 391 4 21 84 648 6 244 46 280 36 320 40 242 66 572 3
81 30 9255 412 10 562 80 41 12 457 92 417 6 161 99 423 60 759 38 542 28 631 26 66 66 735 32 157 98 545 62 347 2 697 87 577 4 191 46 417 48 91 98 685 69 316 67 77 81 683 6 161 78 642 37 196 74 139 7 189 60 253 55
82 30 10308 684 62 110 56 589 97 532 12 259 59 519 38 85 16 739 22 577 62 601 12 441 25 729 65 213 20 391 5 569 86 376 84 343 90 69 61 116 84 713 98 566 29 326 53 143 52 180 9 769 42 51 89 527 66 774 93 165 84 730 10
83 30 9852 175 42 52 97 766 75 735 29 490 49 479 96 354 71 666 50 107 7 411 29 473 84 794 100 100 33 259 10 767 45 653 87 670 24 386 87 176 85 383 69 418 56 608 3 604 48 245 5 175 46 161 49 73 62 461 36 318 86 357 68
84 30 8610 513 91 400 60 731 47 351 14 446 70 259 66 403 52 761 96 693 96 606 100 225 94 771 99 155 7 131 67 41 51 323 3 321 4 743 61 705 100 114 67 168 41 61 16 87 75 117 14 38 5 763 77 38 99 238 65 178 17 383 21
85 30 9531 208 94 692 62 103 75 323 11 61 8 734 99 126 30 471 33 89 8 739 64 44 29 68 23 798 19 481 90 50 42 713 68 369 97 192 81 435 50 749 69 613 72 658 29 732 92 38 97 408 50 677 33 625 90 312 27 293 82 113 78
86 30 9530 286 51 218 2 522 10 305 76 285 86 451 97 392 17 593 48 75 45 390 2 15 67 33 99 413 24 318 55 681 95 222 62 638 65 252 27 767 49 95 35 127 89 743 55 546 16 721 55 503 71 68 31 663 68 385 43 782 38 424 27
87 30 9462 760 36 725 11 613 6 345 31 442 3 125 71 615 40 391 83 592 100 87 6 556 6 8 39 68 34 617 62 501 91 553 16 476 84 37 97 18 3 515 53 252 58 586 69 192 21 773 15 290 90 607 54 724 28 92 58 236 86 32 33
88 30 8654 214 17 147 48 296 11 183 87 762 27 272 71 1 94 9 52 223 79 433 13 59 55 150 27 757 53 162 70 722 80 752 15 66 70 780 39 674 97 386 63 668 16 780 21 126 30 308 82 330 3 263 12 574 18 219 77 356 40 146 23
89 30 10621 308 54 578 25 721 41 538 94 193 51 462 24 746 5 375 66 36 57 715 3 426 38 321 76 570 65 425 42 652 69 375 96 89 5 114 79 117 46 294 76 716 43 501 22 374 60 674 77 211 40 574 16 619 78 402 28 515 17 636 63
90 30 9656 262 73 673 81 773 67 24 19 63 54 444 59 160 21 295 15 698 69 88 18 757 50 657 100 547 13 506 72 137 11 236 91 330 7 496 11 423 75 595 89 315 60 221 18 613 86 615 100 111 78 496 4 269 52 448 53 42 16 776 18
91 30 10379 188 33 267 54 760 12 304 3 66 15 408 39 233 73 120 15 564 46 733 7 393 11 499 49 120 37 473 77 545 11 783 37 527 53 64 93 451 25 658 40 668 54 256 13 685 100 522 53 241 38 399 45 686 24 471 51 729 63 161 4
92 30 11061 614 63 517 9 599 47 1 12 605 83 799 50 795 75 6 54 695 14 115 36 143 18 310 13 284 58 664 93 477 92 391 68 200 100 776 57 649 23 462 49 604 16 422 60 577 80 271 14 522 91 346 83 707 96 641 27 394 8 241 20
93 30 9245 462 84 36 53 486 89 298 89 508 88 113 20 585 18 628 7 411 28 677 7 12 6 147 68 605 37 299 39 393 50 493 51 306 53 216 98 233 23 315 97 295 25 660 94 397 88 107 47 768 33 332 20 582 89 416 46 286 22 491 72
94 30 8715 149 34 352 69 125 45 313 29 713 52 610 44 249 24 731 7 16 26 765 78 204 44 775 58 35 90 227 17 669 65 470 50 495 56 538 43 201 100 201 78 383 35 646 20 190 24 548 8 112 39 151 37 414 15 20 64 140 78 452 30
95 30 7912 274 50 391 91 83 17 677 24 188 55 181 14 477 56 88 21 267 46 338 67 107 8 786 88 373 37 472 33 563 25 260 74 202 63 280 75 696 21 562 96 638 80 537 17 322 55 67 74 63 72 395 36 367 79 40 100 94 45 103 10
96 30 10107 672 28 430 96 565 98 43 73 753 2 507 79 545 98 458 10 514 92 303 56 147 84 482 78 550 17 131 11 284 19 47 71 642 85 478 97 662 31 618 66 695 85 228 50 615 32 486 44 324 95 576 81 20 26 374 64 236 55 249 32
97 30 8708 178 81 742 85 792 33 681 53 40 74 99 66 449 83 444 3 248 23 165 93 51 60 16 4 460 100 254 41 369 83 136 47 741 97 461 39 147 35 53 68 224 45 74 44 710 12 500 16 273 2 600 93 246 17 496 27 501 50 735 51
98 30 9505 217 57 757 55 780 41 662 17 679 14 278 84 181 46 314 46 406 87 570 53 428 95 391 32 237 44 80 80 76 21 457 27 261 70 217 17 480 38 647 94 446 1 23 60 31 60 551 99 90 74 526 30 789 57 400 48 125 71 783 33
99 30 7325 123 28 44 67 463 57 479 50 18 14 43 54 717 55 304 38 566 54 70 82 516 18 627 36 759 12 293 9 133 69 61 18 741 72 154 93 132 62 114 22 374 45 250 100 602 54 138 7 51 94 653 29 40 9 461 57 189 43 42 33
100 30 8969 799 27 292 4 97 69 386 4 469 34 467 1 190 77 381 12 785 7 50 27 82 60 168 74 123 87 397 30 610 95 624 87 629 41 365 61 391 42 766 80 92 15 547 42 23 58 462 39 56 66 505 70 412 29 519 95 285 62 240 49
