11 40 1415 43 10 78 26 27 1 16 33 88 43 7 13 12 42 98 14 42 44 82 48 58 45 62 7 13 24 25 27 49 17 6 34 31 9 28 29 100 35 24 8 88 38 99 33 95 30 8 33 53 35 16 22 50 37 8 43 26 36 92 41 89 19 30 49 23 49 53 45 60 24 9 18 66 35 8 34 6 32 1 17
12 40 1700 56 2 26 26 76 18 2 39 2 41 70 29 71 32 97 1 66 49 25 6 27 31 10 38 100 5 37 29 100 19 94 33 50 1 52 5 90 15 74 23 93 4 4 31 49 48 29 37 87 36 49 39 3 21 73 30 30 21 58 45 77 7 53 16 72 49 14 39 12 32 63 20 64 47 68 38 14 24 88 46
13 40 1812 13 25 33 39 13 41 98 27 50 7 41 30 4 5 75 16 80 6 86 12 40 27 32 47 83 38 69 28 43 47 30 9 97 20 37 11 100 1 39 42 45 17 48 29 55 49 54 28 29 7 2 27 87 40 25 50 14 16 45 44 98 6 84 5 47 33 34 5 82 26 91 20 94 8 100 42 79 40 89 49
14 40 1554 37 19 9 44 77 7 45 20 2 40 22 2 95 39 88 9 26 8 94 23 3 27 50 34 76 1 40 15 64 20 72 23 35 20 22 43 2 39 99 21 46 45 100 29 48 9 79 36 93 8 91 9 66 42 7 43 34 45 68 11 42 15 16 25 20 26 79 36 33 15 66 32 9 45 9 18 35 21 44 22
15 40 1639 71 43 13 34 96 3 6 46 47 37 20 46 49 6 95 27 88 4 93 33 31 46 90 6 84 20 41 42 85 34 46 7 51 42 92 49 13 18 18 26 1 34 58 6 23 37 31 44 9 48 54 7 92 36 46 18 16 12 49 22 8 8 43 23 93 7 51 17 78 28 36 27 61 29 30 27 70 16 71 32
16 40 1653 99 20 94 6 86 23 73 14 51 25 49 26 37 40 8 49 12 34 65 10 74 41 50 28 59 20 36 24 64 24 97 15 43 30 76 10 3 35 34 48 62 6 100 20 84 8 28 43 23 6 12 37 11 41 65 42 38 50 44 34 52 29 76 31 4 1 16 30 4 28 79 42 66 35 35 17 58 30 100 39
17 40 1542 39 47 76 30 78 12 6 21 2 32 16 36 92 13 79 32 90 27 22 13 64 46 59 25 3 33 65 10 92 7 18 38 44 3 31 28 98 34 10 26 10 49 40 9 9 42 28 40 25 14 20 38 73 36 81 38 63 10 18 13 38 25 97 20 100 50 47 16 88 30 56 12 11 8 19 2 69 45 52 3
18 40 1806 73 46 35 28 69 24 72 43 48 24 52 5 20 38 61 48 73 16 6 39 88 16 40 4 51 27 80 1 46 19 60 19 67 18 84 22 13 13 99 29 73 24 18 40 71 5 21 13 98 34 6 10 54 13 64 7 40 26 83 19 58 2 55 1 45 33 26 30 31 13 80 4 76 36 56 17 68 40 98 49
19 40 1461 92 46 15 18 47 11 21 14 74 49 3 19 67 29 95 19 37 23 19 23 8 10 47 32 95 42 22 36 30 7 53 32 65 38 37 12 11 13 55 37 2 31 66 3 49 13 39 12 88 33 71 25 17 38 19 46 47 48 94 43 57 27 88 31 2 16 17 46 100 40 17 21 11 1 36 49 18 49 96 31
20 40 1756 97 36 49 41 38 4 94 1 63 38 55 12 54 41 43 3 85 33 88 21 81 17 63 49 35 3 15 14 96 37 64 14 65 46 43 28 96 19 4 3 42 39 53 20 31 15 26 6 71 9 37 44 4 3 50 11 16 30 85 13 88 44 47 35 37 12 94 20 42 46 52 28 50 40 84 2 19 34 40 25
21 40 1542 9 10 42 17 89 18 28 47 92 1 56 25 33 3 64 37 3 28 81 8 41 28 46 11 14 10 5 13 33 34 18 29 52 31 92 50 89 19 16 32 69 11 81 22 99 7 80 19 44 32 14 25 72 17 63 32 74 7 22 36 77 50 46 41 6 41 73 34 26 33 23 13 42 1 56 20 31 1 27 31
22 40 1731 96 41 21 32 69 16 11 45 98 19 39 28 69 11 21 12 57 31 93 28 29 22 16 48 75 50 47 49 78 1 37 44 41 3 50 38 38 30 83 1 39 37 5 24 4 6 41 25 59 46 75 24 45 38 22 18 51 47 35 32 18 23 38 41 91 29 95 16 85 11 70 39 71 2 90 20 76 31 86 5
23 40 1371 49 30 67 7 21 20 18 42 41 20 47 49 7 39 16 4 72 27 26 47 46 39 34 47 94 11 3 40 26 8 100 36 77 44 83 8 37 10 5 44 17 22 34 24 61 31 1 43 81 47 60 33 5 3 43 45 77 10 85 22 41 19 33 14 1 33 5 18 7 30 83 31 66 16 52 17 29 17 64 41
24 40 1362 45 20 48 40 54 13 59 31 38 15 26 14 40 45 13 2 38 40 51 31 64 22 50 46 16 19 10 40 72 14 78 42 4 17 45 31 34 17 10 49 42 42 67 19 7 28 62 36 73 46 13 38 83 20 27 44 47 4 97 43 1 14 57 46 51 26 10 47 75 16 5 5 100 22 21 32 12 45 58 14
25 40 1416 62 8 58 35 98 10 84 28 22 43 20 37 1 18 67 32 16 8 99 33 76 19 13 49 30 36 19 6 22 43 67 39 10 48 35 28 2 24 87 26 90 30 53 10 37 39 9 5 46 17 63 7 45 9 1 26 18 36 92 32 31 28 92 27 43 10 48 36 8 36 47 11 54 22 6 35 45 41 54 33
26 40 1496 1 28 17 26 41 34 41 36 6 1 15 15 87 22 75 44 25 3 13 43 8 18 17 35 80 20 89 41 99 27 8 48 65 33 68 10 4 44 81 15 22 50 22 33 59 18 77 41 31 5 26 20 74 47 75 49 74 47 12 13 61 2 84 5 71 6 69 36 61 32 8 34 42 41 35 21 70 48 57 24
27 40 1647 81 25 24 17 85 13 42 25 86 33 30 4 81 40 23 47 20 6 20 32 36 28 74 20 35 14 18 24 67 34 83 43 28 23 67 34 43 30 58 13 1 47 99 45 33 43 82 29 77 2 57 44 37 7 55 42 1 23 36 29 39 29 76 30 13 28 88 44 56 47 72 42 82 1 21 8 55 16 78 30
28 40 1565 32 22 39 41 2 50 68 35 15 11 57 9 71 16 78 44 73 14 75 34 69 24 15 26 36 41 39 11 75 20 71 40 12 1 86 28 52 38 50 48 48 15 15 7 60 36 70 18 6 45 13 2 68 21 9 37 55 48 53 7 18 28 52 31 40 28 96 33 87 13 57 1 37 17 38 22 34 32 86 30
29 40 1324 69 7 5 40 32 8 72 10 34 45 7 49 26 45 10 8 62 8 11 15 25 26 99 43 39 11 1 50 10 6 7 16 18 33 41 43 33 16 63 20 75 9 18 23 88 8 52 15 34 1 67 34 48 26 45 48 15 17 51 14 49 20 50 18 16 19 54 43 34 11 100 20 83 27 75 25 36 46 2 23
30 40 1612 4 43 77 33 38 36 70 30 72 29 22 15 38 1 16 40 37 29 86 36 86 19 19 46 37 14 55 49 72 9 65 23 91 47 94 25 14 5 23 23 43 18 13 7 32 50 63 36 42 31 30 32 67 25 89 13 76 29 85 9 33 24 68 45 50 6 13 21 91 45 100 50 30 27 3 13 36 12 35 13
31 40 1737 24 26 78 43 31 33 48 19 91 43 61 11 77 40 44 4 83 16 90 11 16 25 15 22 97 22 22 38 70 41 47 24 25 10 31 30 89 4 60 1 44 32 31 33 55 45 41 17 72 13 91 32 24 17 93 50 43 15 54 2 31 33 76 14 1 5 26 42 99 37 78 8 43 3 18 49 76 35 77 19
32 40 1428 48 22 83 43 27 20 74 33 66 19 27 29 86 9 35 48 40 12 9 39 4 47 36 45 3 7 13 7 36 18 95 15 99 41 24 23 100 46 24 27 73 36 65 1 8 34 11 3 96 9 19 27 24 44 59 34 86 15 100 49 23 44 77 33 26 41 43 9 23 19 25 19 14 23 2 29 56 24 27 21
33 40 1390 65 31 12 29 52 47 28 2 90 32 58 39 2 14 49 38 40 22 70 17 91 33 78 33 39 28 19 31 74 10 15 23 68 26 93 46 32 35 36 24 39 48 13 23 60 10 55 18 88 39 23 24 45 45 54 47 60 35 2 28 22 8 48 29 55 17 19 15 13 4 16 30 34 6 36 38 13 42 32 12
34 40 1629 10 17 44 11 16 16 46 41 85 35 84 12 85 25 83 7 10 21 44 3 79 34 63 14 43 31 4 34 14 46 91 8 36 37 9 41 95 40 65 41 93 4 44 8 28 45 3 19 10 7 60 12 68 10 94 41 39 49 92 37 17 19 63 40 64 23 92 32 1 38 78 35 7 50 65 39 45 42 68 30
35 40 1552 27 43 10 7 76 25 95 50 38 8 41 25 36 5 84 31 9 24 100 41 90 24 36 17 40 37 73 8 71 3 95 38 84 40 51 12 11 41 8 7 98 22 30 22 60 17 87 14 21 48 49 9 28 24 36 46 49 3 63 21 97 9 32 5 81 41 15 31 11 40 30 40 2 38 56 50 7 44 14 15
36 40 1546 10 23 27 11 64 50 91 48 7 3 11 42 88 5 85 26 96 47 98 5 7 45 32 39 38 38 12 3 67 28 96 41 19 14 3 13 90 32 67 10 56 15 54 27 64 1 72 8 49 18 89 3 77 18 33 21 40 41 24 35 14 33 5 20 94 17 11 12 26 35 67 44 34 30 38 44 35 29 43 49
37 40 1767 5 38 51 49 97 42 71 21 54 10 52 16 14 3 28 12 29 38 1 49 61 40 96 39 43 15 28 36 67 43 84 33 89 8 38 28 95 34 59 8 29 9 51 46 29 32 8 7 46 2 77 48 88 33 78 49 86 26 46 25 55 30 37 1 54 39 98 6 98 48 60 34 8 33 40 13 77 11 82 49
38 40 1691 19 13 40 2 28 8 7 2 29 11 12 28 72 8 60 49 87 33 51 13 1 21 49 7 98 38 70 43 24 12 79 41 79 11 21 17 82 1 54 11 30 23 88 26 94 5 89 19 62 47 42 7 95 36 91 2 60 10 71 32 92 9 39 21 15 39 79 8 14 42 30 31 80 27 54 25 13 2 14 29
39 40 2009 91 17 71 20 19 4 35 29 91 31 13 35 19 31 29 8 95 33 70 50 68 32 81 31 58 38 48 45 10 19 70 37 93 23 81 29 60 42 42 4 63 23 36 29 89 32 78 21 79 31 81 29 70 7 91 11 52 41 91 21 80 7 91 28 71 13 52 29 44 1 51 18 72 48 53 2 45 45 79 6
40 40 1281 34 40 97 25 28 28 36 36 53 15 30 9 5 47 39 47 51 41 77 49 1 28 67 9 11 35 15 38 44 40 23 3 15 20 21 23 8 33 13 45 73 1 40 21 82 28 55 16 89 21 10 13 47 29 48 31 78 7 46 20 24 16 46 31 66 20 24 35 43 6 20 31 43 28 28 23 56 42 16 43
41 40 1549 96 1 63 48 46 4 9 44 26 30 7 46 41 34 57 41 47 7 79 15 31 21 10 7 96 2 9 33 20 26 70 46 87 39 73 17 32 8 12 46 4 23 70 44 73 11 35 25 41 33 24 14 67 35 48 32 69 36 75 9 33 22 66 13 49 20 36 48 25 14 96 15 48 16 79 32 7 20 81 24
42 40 1492 70 13 1 30 76 7 79 26 31 31 24 48 73 27 37 6 67 31 19 49 98 44 5 42 58 46 100 35 29 39 80 40 92 16 15 24 67 7 74 32 6 8 80 38 73 6 18 40 9 50 9 6 27 3 31 18 83 14 6 33 67 31 96 39 1 25 18 12 99 40 42 12 46 19 12 12 35 1 13 3
43 40 1661 3 13 4 4 79 31 94 29 29 50 5 20 87 16 58 22 67 25 43 30 24 39 97 36 31 3 13 15 80 41 93 35 61 34 83 38 16 41 78 16 22 12 52 28 17 11 51 3 65 35 26 28 27 13 4 29 21 9 78 16 76 20 96 50 44 49 70 5 92 39 33 20 86 46 86 37 20 3 66 48
44 40 1842 32 42 20 1 77 18 8 11 57 37 83 23 57 16 52 18 76 38 20 32 37 31 34 9 78 21 91 46 70 49 29 41 76 37 45 36 99 5 93 12 53 41 60 11 84 34 33 46 79 32 92 6 15 34 11 24 81 15 97 40 6 36 88 27 82 30 88 49 70 48 64 6 46 34 22 43 8 8 90 17
45 40 1604 99 46 8 47 44 36 60 5 66 32 65 27 51 6 51 44 72 25 88 22 11 29 87 26 87 48 59 15 38 27 82 27 18 39 56 29 74 41 46 37 16 3 77 41 25 26 1 35 77 9 68 3 4 42 91 48 26 3 17 1 83 5 47 21 63 37 16 42 3 38 90 30 20 13 65 14 46 22 8 27
46 40 1647 11 36 86 11 26 21 41 19 21 24 55 33 76 32 36 11 17 16 81 31 14 22 7 25 92 14 12 42 24 26 6 3 96 12 24 8 67 17 95 5 48 10 71 11 91 11 14 31 85 15 38 46 83 48 61 15 15 43 16 41 47 15 90 30 67 6 82 42 72 46 72 17 6 12 64 47 70 19 80 8
47 40 1848 90 44 54 5 60 25 79 43 15 29 75 33 44 23 89 11 97 21 19 8 80 44 46 43 74 30 48 34 75 49 8 23 43 10 57 7 23 48 41 28 40 31 93 15 70 15 71 49 89 14 88 22 88 47 1 1 94 20 33 31 95 49 85 12 64 32 19 34 78 41 75 49 15 20 38 50 38 36 20 26
48 40 1536 26 14 39 34 7 4 67 49 57 6 92 49 72 2 74 38 19 41 85 12 22 48 80 1 54 45 16 31 28 41 52 35 24 19 45 23 81 33 89 1 95 45 57 40 7 31 17 16 19 3 16 44 94 31 33 26 69 16 6 14 14 15 92 5 33 30 60 38 47 48 28 40 52 23 64 12 18 32 71 42
49 40 1674 48 30 67 3 77 4 96 42 60 12 17 34 43 16 16 49 43 22 100 27 42 2 27 12 10 15 79 39 22 38 46 29 100 16 35 40 94 41 37 25 59 14 90 1 88 41 82 21 93 31 74 9 9 27 38 46 56 35 89 27 48 46 11 39 70 40 5 30 80 10 28 39 27 14 52 38 26 46 9 31
50 40 1521 41 36 36 36 8 18 13 41 55 50 30 4 35 35 74 3 69 43 6 44 11 31 11 27 26 15 88 40 47 24 65 41 45 34 11 32 8 32 98 12 26 7 8 24 25 46 63 42 66 35 36 43 96 24 83 36 81 21 99 3 55 36 88 45 67 33 74 9 43 12 82 26 64 31 55 3 13 48 1 10
51 40 1570 87 37 81 15 3 46 86 15 62 19 16 20 62 1 50 22 61 19 75 22 73 10 63 48 82 14 58 49 70 13 100 19 54 23 5 47 13 26 19 5 50 18 6 41 79 42 12 43 45 9 65 39 62 49 40 37 28 24 68 31 84 20 94 12 23 8 38 17 40 25 5 28 54 41 38 38 4 46 8 4
52 40 1473 90 16 84 27 7 44 10 46 76 9 83 35 88 49 34 16 18 29 32 6 93 47 3 3 89 19 74 32 66 14 49 48 16 4 51 15 17 42 15 19 23 43 18 13 66 15 37 45 29 10 30 25 19 30 80 43 57 33 82 10 9 9 20 20 92 15 37 28 33 46 12 31 56 5 62 5 50 40 35 35
53 40 1477 36 23 14 43 10 4 28 36 77 7 91 44 26 23 9 26 35 15 43 15 41 17 84 19 50 6 34 33 70 3 36 39 40 7 7 39 90 47 91 7 7 9 62 43 14 28 51 18 63 6 57 46 86 33 37 38 80 26 37 45 9 49 96 11 6 38 7 6 10 28 95 6 29 18 41 47 65 13 83 12
54 40 1565 80 48 76 29 55 36 22 27 56 39 5 20 97 32 37 18 63 20 95 32 38 29 18 14 44 24 77 33 89 17 12 7 56 32 76 41 58 47 1 5 64 23 54 5 9 15 10 11 15 22 57 42 66 50 76 27 69 9 85 5 21 4 19 18 22 24 86 8 85 8 92 7 16 43 18 27 26 8 12 41
55 40 1612 18 22 28 5 81 19 41 12 39 13 64 46 8 15 79 36 56 49 58 14 84 8 69 6 81 31 9 19 72 40 100 19 46 28 7 22 21 13 22 30 81 44 91 24 61 10 78 16 79 39 65 4 57 32 10 22 1 4 8 24 17 7 81 31 45 45 7 44 21 2 43 31 64 9 88 31 77 6 59 26
56 40 1679 95 35 1 4 21 18 22 42 35 4 36 33 82 12 60 29 58 37 94 12 65 10 93 46 54 43 19 27 24 5 82 48 70 38 84 11 4 21 58 24 35 30 14 11 94 19 47 50 27 42 28 50 9 4 74 49 86 39 56 31 45 31 43 14 81 20 13 24 67 47 65 20 35 33 90 41 65 35 68 11
57 40 1534 55 6 34 36 25 14 99 11 47 5 33 24 14 20 14 19 59 38 37 40 65 47 31 44 69 19 40 49 98 29 51 7 8 43 97 23 63 6 25 14 1 9 86 43 27 35 92 7 47 15 10 47 75 3 95 5 14 5 53 50 66 33 4 9 33 18 9 18 41 46 80 16 98 47 39 1 48 21 36 37
58 40 1721 9 17 1 9 11 15 56 20 30 9 61 39 67 24 47 30 96 15 69 12 35 6 32 15 100 6 59 45 22 40 79 6 84 37 46 14 37 10 58 44 54 27 85 22 85 31 56 23 35 15 24 18 26 36 39 48 33 38 41 11 52 33 67 2 92 2 57 47 99 10 50 22 43 9 76 50 90 13 49 28
59 40 1613 98 3 42 13 7 38 27 17 85 13 53 49 51 17 79 44 39 50 52 41 17 50 11 27 21 36 41 37 46 7 41 50 99 44 42 32 82 23 44 8 70 31 95 11 31 48 99 49 52 8 6 1 17 10 98 11 54 45 33 27 77 29 32 34 77 24 35 41 5 3 69 24 62 14 55 20 14 24 59 1
60 40 1596 69 20 65 8 29 2 1 16 4 40 77 35 88 41 77 48 9 8 32 29 57 46 64 4 80 4 54 8 98 33 18 26 40 2 80 43 2 41 58 16 28 17 29 25 73 45 79 15 9 47 49 30 96 7 12 8 72 39 4 49 44 34 69 44 10 12 50 2 67 6 34 32 56 31 58 32 80 12 74 48
61 40 1480 26 30 76 25 4 2 84 41 6 16 46 18 36 20 40 16 66 36 3 23 52 5 71 40 6 6 58 46 53 3 21 50 53 30 95 19 68 14 79 13 9 33 92 16 20 49 69 31 44 1 88 44 73 2 24 23 53 24 12 49 86 35 40 34 10 41 86 3 21 39 81 19 25 37 18 4 24 30 32 28
62 40 1761 86 31 14 28 74 49 67 6 33 30 65 19 11 8 93 11 73 31 76 6 56 13 92 33 27 10 49 3 72 43 47 42 43 45 9 31 15 42 90 49 71 15 41 27 18 26 23 5 97 21 7 45 66 33 97 47 21 42 92 5 61 11 42 4 97 48 75 46 29 31 49 30 96 23 71 42 50 7 7 26
63 40 1798 60 42 100 50 13 17 33 5 96 23 82 44 84 12 49 44 22 43 48 35 53 28 76 2 76 24 31 3 22 23 21 25 10 31 58 18 40 43 45 34 51 33 91 25 60 46 47 22 14 28 70 17 66 26 52 48 96 44 96 38 100 15 94 49 99 10 7 9 67 3 51 21 3 21 4 47 61 45 100 8
64 40 1528 21 21 8 8 11 38 15 7 5 3 96 39 5 50 30 33 23 9 48 11 25 13 94 44 62 7 75 21 11 4 8 46 99 8 30 30 33 6 8 47 64 3 29 5 23 50 19 31 90 4 42 45 68 24 97 12 81 28 50 47 69 39 72 42 29 46 92 3 97 26 50 43 33 40 90 20 27 19 82 8
65 40 1700 41 18 51 14 2 33 10 20 76 18 86 29 97 25 17 38 48 5 45 25 2 1 67 3 99 26 24 20 55 43 95 14 62 40 65 16 27 48 49 6 35 8 89 47 55 35 16 46 55 32 71 5 31 42 68 25 43 49 38 27 27 41 95 18 91 6 77 3 44 16 56 2 16 36 77 20 49 42 74 50
66 40 1476 6 35 6 1 39 5 34 39 62 32 91 35 16 30 84 3 97 2 3 33 53 16 58 37 69 12 21 49 15 19 90 38 54 46 28 6 58 15 86 2 33 21 27 9 19 24 37 6 23 44 96 14 34 36 1 47 2 26 28 40 55 7 8 28 19 14 95 27 21 35 91 40 94 8 9 35 98 20 85 49
67 40 1585 63 42 16 49 21 8 30 20 82 21 3 17 12 36 18 14 77 23 40 10 23 50 39 27 73 13 91 21 68 47 25 26 58 12 94 3 47 33 5 29 90 2 54 19 41 38 72 33 54 21 82 35 47 48 12 3 15 40 15 23 37 38 90 22 63 11 47 30 85 39 27 20 72 8 78 39 51 14 65 9
68 40 1488 63 26 33 37 85 41 97 34 3 10 8 27 56 30 20 11 37 8 88 35 11 9 95 25 83 50 69 7 64 36 18 6 30 46 42 4 62 6 53 38 75 45 40 30 28 9 77 43 77 50 14 39 62 2 34 26 56 27 6 8 97 9 34 12 33 17 54 48 12 19 3 5 15 26 39 15 73 8 15 36
69 40 1772 92 4 50 6 63 25 15 19 60 39 69 6 98 19 66 27 8 47 57 13 83 20 84 27 32 7 86 50 66 27 31 19 50 23 86 12 59 26 92 32 21 2 5 39 63 33 9 38 47 1 12 38 83 50 50 50 75 1 54 44 14 8 36 9 18 20 13 18 58 42 93 30 92 25 68 13 100 49 57 41
70 40 1698 58 25 76 8 53 30 73 40 34 7 66 46 44 42 89 48 81 14 50 4 31 10 21 29 84 3 53 31 89 19 89 32 88 8 20 37 18 40 7 26 28 43 7 1 6 10 68 38 37 19 39 25 50 31 51 20 53 14 98 15 23 20 97 19 25 42 94 25 88 7 47 48 33 21 20 37 89 26 46 18
71 40 1387 62 36 15 10 34 22 69 8 45 20 29 45 52 39 44 16 24 46 7 1 26 48 78 13 44 49 58 3 90 15 17 42 65 30 50 31 56 34 43 13 100 13 78 24 35 41 20 12 24 35 8 7 39 10 37 26 15 2 64 9 78 29 30 21 35 25 49 46 11 9 85 12 24 28 23 7 60 28 11 11
72 40 1723 46 22 67 7 8 50 88 24 37 30 33 36 25 17 74 13 63 18 75 44 21 36 96 40 80 34 17 21 55 5 74 4 72 25 36 23 79 3 100 6 45 7 10 32 84 14 54 48 71 49 6 37 95 1 64 40 69 49 58 5 65 46 38 28 19 42 61 39 69 9 17 6 36 10 6 36 81 43 60 49
73 40 1502 31 39 66 44 85 15 50 39 32 31 44 21 95 36 81 2 26 24 64 15 55 16 32 25 23 41 93 43 99 17 86 27 5 37 13 33 57 42 56 2 31 12 21 47 7 30 2 2 58 50 32 21 47 42 17 24 93 49 58 20 19 18 7 34 28 23 10 22 89 6 63 8 35 1 75 47 31 9 62 14
74 40 1596 50 46 51 48 28 29 95 28 98 21 83 9 85 7 35 42 23 23 40 23 51 44 72 27 54 48 49 16 30 22 10 40 10 11 58 14 33 35 28 9 60 19 81 47 56 1 3 30 4 30 69 50 12 37 66 15 99 29 50 24 16 36 98 17 74 8 28 3 67 29 57 30 50 2 14 3 54 45 55 19
75 40 1358 71 27 9 41 65 9 79 18 95 6 37 5 17 35 8 9 93 36 20 47 17 31 15 11 47 23 32 50 76 27 18 4 7 47 82 15 5 5 58 29 24 22 6 17 81 50 27 19 4 7 69 25 4 30 34 30 1 12 77 24 12 50 7 4 27 6 60 11 74 8 87 25 30 39 95 39 87 40 41 23
76 40 1509 49 21 96 40 12 8 69 21 3 29 58 20 7 33 64 35 52 15 65 48 36 31 30 25 78 25 25 5 86 20 5 11 86 44 15 31 39 41 5 37 67 8 10 2 79 5 18 13 95 14 48 18 19 48 98 16 18 39 83 14 71 11 10 41 90 42 58 37 10 41 12 12 44 21 43 45 95 17 39 45
77 40 1634 21 38 48 25 15 14 64 12 46 23 34 45 66 2 77 29 43 48 4 33 88 3 54 26 46 12 82 3 78 46 91 11 55 40 67 46 52 12 76 5 42 47 70 45 65 21 8 4 76 49 6 43 51 44 47 45 57 28 62 43 51 32 18 18 56 22 58 10 17 1 41 22 66 44 22 1 39 25 84 50
78 40 1484 52 25 81 19 21 23 53 6 50 15 8 35 67 9 27 32 14 46 49 7 58 35 92 18 24 34 27 22 76 29 5 23 19 1 69 7 16 11 50 29 11 32 51 37 77 17 83 49 67 10 76 50 13 2 64 47 55 22 18 36 99 13 84 41 10 32 24 12 97 23 26 32 41 34 17 9 81 11 4 23
79 40 1475 73 28 35 14 48 42 3 20 16 17 81 30 28 7 65 6 1 23 77 44 55 14 100 1 56 2 17 15 52 19 88 4 90 29 61 46 57 31 37 19 9 4 71 10 45 34 9 44 25 40 50 36 45 48 25 38 52 26 93 1 35 23 69 39 68 2 86 30 56 50 38 18 17 44 4 3 6 6 1 45
80 40 1389 18 33 2 45 22 8 52 26 20 31 22 28 16 22 7 29 24 18 97 49 70 40 35 49 31 35 84 8 2 18 52 19 64 12 17 41 84 48 67 3 86 1 4 47 29 9 95 22 50 5 34 6 76 23 55 10 35 3 48 6 27 4 23 49 30 25 14 16 62 49 87 22 58 49 4 37 96 15 38 12
81 40 1718 18 30 27 45 8 39 28 21 20 31 82 14 97 9 42 1 85 28 49 25 62 45 37 45 36 44 48 27 14 4 75 16 67 42 81 27 7 50 95 14 100 2 91 31 87 10 26 27 18 44 95 26 65 24 79 23 69 29 87 8 37 16 47 12 98 13 50 1 75 40 36 45 14 39 33 34 25 39 38 27
82 40 1773 85 7 16 27 88 42 64 8 27 45 38 18 97 36 51 24 57 18 49 27 42 37 91 38 4 49 71 16 15 14 12 19 93 36 71 45 54 31 42 8 3 21 47 42 80 29 51 16 67 45 85 24 24 28 90 11 41 30 40 49 71 39 88 26 10 43 79 6 26 42 92 35 80 17 76 5 6 24 94 49
83 40 1450 59 39 21 47 24 45 36 37 57 50 38 10 85 10 14 41 69 41 85 7 2 14 47 26 63 45 22 27 58 7 43 14 4 50 50 36 94 47 77 20 66 4 10 22 11 12 5 13 70 35 62 15 64 36 12 29 71 29 3 6 31 49 35 43 80 5 47 2 47 38 79 14 36 36 100 41 15 10 21 27
